beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_eff_coef_obs,diag_eff_coef_true,cfg_niche_shape,cfg_quality_link,cfg_env_corr,cfg_propensity_learner,cfg_retain_rate,cfg_n_occ,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,diag_rho_D,diag_grain,diag_corr_len,pred_mu_delta,pred_pooled_var_obs,pred_reliability,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp,variant,regime
3.0,1.0,10.0,1,1,blend,obs,0.5973333333333334,0.7407206963202544,0.9312445383339231,0.7349594924167969,0.7264639665034509,0.9292403933161196,0.8509801222596818,0.8540790827553133,0.977461083672668,0.9514934272140403,0.8051834473192379,0.9628187188225407,0.9058166104884687,0.8181673644707093,0.9674002078947411,0.9199344305917216,0.77954667344909,0.9504083468620084,0.8269485374730755,0.9322361879595449,0.9953730158414372,0.9933921422418857,0.8479807423810155,0.9757458464466527,0.9462294676584884,0.9328479019099363,0.9058141585595839,0.0078357901616892,473.41706111024286,4.521871915070336,0.9779180925526253,0.05110920984512293,7.176763505142984,6.973340013709763,6.240308802522299,6.846428026401646,6.1882232694679145,gaussian,linear,0.6,logit_quad,0.6,3000,0.6794811964519689,1.264940970966502,0.1407200956893531,0.21884361467158747,0.7933634057006311,1,12.0,0.07613455465679986,0.2697917063231583,0.5215879227984779,0.876139584478925,0.8854457858533509,0.9058114675307735,0.9456601446936667,0.7307726240064966,0.4273960577687682,0.9456601446936667,2.0,0.005998750436458876,543.9563570349615,5.02741464061603,-0.585459774514533,9.798410691840738,env_corr_0.6,away_HQ
3.0,1.0,10.0,2,1,blend,obs,0.6056666666666667,0.7507252965735004,0.9359342405431597,0.7751567996947774,0.7233406302459751,0.9304599044089965,0.8527341666778322,0.8791187756212393,0.9855858821823865,0.9701803952312837,0.8249395332716194,0.9719639085791272,0.9259353896515338,0.8313306423240857,0.9739344407664252,0.9339136742079371,0.788266692108723,0.9537742743009848,0.8571719742011787,0.9139278278429099,0.9929262144422958,0.9874913023407327,0.8569103532629444,0.9780917652373711,0.9601871024096483,0.9247202160515795,0.8925774206618605,0.132292226339342,82.6967726183785,5.372224623582151,0.9769980242017836,0.053176556030374314,7.127650394782676,6.861941042306655,5.874497480824253,7.02629931560626,5.941360142373404,gaussian,linear,0.6,logit_quad,0.6,3000,0.682344735495749,1.255713511324023,0.1423100262531201,0.21446500326633153,0.7949891954634302,1,12.0,0.07318234586911157,0.26961445109575266,0.5278278878404005,0.8853385255484979,0.8973877218414024,0.9260160638304956,0.9919940170936016,0.7428389673040318,0.43019932971701647,0.9919940170936016,2.0,0.09126253560730002,106.6922681398232,5.386389326633307,-0.5733687758282741,9.769721989685168,env_corr_0.6,away_HQ
3.0,1.0,10.0,3,1,blend,obs,0.6006666666666667,0.7376084077751621,0.9296636220458734,0.7185308005155556,0.7383370432640375,0.9354240632707426,0.8665374100374792,0.8770559219401749,0.9838906049635243,0.9710921176040147,0.8303984536358616,0.9717654375594833,0.9300157506644966,0.8449867585500328,0.9762852319943957,0.9437520080118211,0.7776740256949815,0.9494372078842142,0.8142049925136355,0.9326340198123503,0.9952664521028134,0.9946302859317384,0.8483075452153828,0.975420394800099,0.948073999599379,0.9280155147718046,0.8995682806038146,0.10771600549292486,117.94844629281553,5.3211931421452014,0.9818669758513543,0.0468157765160053,7.5965850713865875,7.420735840488274,5.9523913267306,7.1370884630809215,5.831486411627564,gaussian,linear,0.6,logit_quad,0.6,3000,0.6817874813869838,1.27923265885421,0.13987855893632212,0.2113388836743377,0.7976512547839484,1,12.0,0.07445526854374622,0.26611960392260875,0.5256229036662805,0.8931977633932747,0.9037101895722734,0.9299397033275638,0.9828185259187314,0.7615336666650332,0.4411992484761871,0.9828185259187314,2.0,0.09603232791104274,125.94867367734594,6.198353678026667,-0.5974451774672263,9.758727088538196,env_corr_0.6,away_HQ
3.0,1.0,10.0,4,1,blend,obs,0.593,0.7452733311505029,0.9334291368056975,0.7493824467241877,0.7260568179830879,0.9294793533411913,0.8551309340474219,0.8755228671934537,0.9835961492073886,0.9653309583266063,0.8227223196069934,0.9695624389954033,0.9253334984093032,0.8348118110688401,0.973435036409053,0.9362458748884138,0.7856060263230271,0.952903928149591,0.8427229392062251,0.9183882831706278,0.9934465088074224,0.9912945267039026,0.8638479884275148,0.9801655343561484,0.9617269031379347,0.9305603740363919,0.8961746485512341,0.030726437139905406,232.85576956636396,4.7746001235793205,0.9765783720252523,0.053596604649293646,6.733203104707888,6.612279160033308,5.874931812755511,6.659804229904741,5.815421185840275,gaussian,linear,0.6,logit_quad,0.6,3000,0.6821592978697186,1.2595857764167353,0.14291997767911024,0.2171441003981851,0.7977346541514403,1,12.0,0.07410067975806275,0.27099054756203544,0.527398387009764,0.8845973207932527,0.8968362575635319,0.9253042967519635,0.9941208666478093,0.8095125842528059,0.4273208142442899,0.9941208666478093,2.0,0.02377439734632812,266.1404551090943,5.419318899941834,-0.5774264785470166,9.707475751112979,env_corr_0.6,away_HQ
3.0,1.0,10.0,5,1,blend,obs,0.598,0.7463497321681234,0.9341521644503769,0.751939389160493,0.741066189598969,0.9375040985310544,0.8721638994288085,0.8924111550222763,0.9878728771446653,0.9768986885033015,0.8400117123020077,0.9757145083417031,0.9410538140649187,0.8550041908408402,0.9799150000051535,0.9523210485660685,0.7855820073490144,0.9531490856409259,0.8400719492140915,0.9221755023861375,0.9939229840869325,0.9931466802447173,0.8534797558204235,0.9770437108578484,0.9491702953941084,0.9316394221584574,0.8964128431795109,0.014111177573827204,337.482104997684,4.937875216804232,0.9765911708643701,0.053086390624112086,7.124086810753003,7.201132549547675,6.110989077495675,6.967087833538434,6.0951024911055685,gaussian,linear,0.6,logit_quad,0.6,3000,0.6772973686224146,1.2374494113489127,0.14385635279329229,0.21060296586946775,0.7956799521284629,1,12.0,0.07577653208235842,0.2720537394275642,0.5287791783196379,0.9042226833679736,0.9154357672640774,0.9410980894565649,0.9995177323696407,0.7608821504553904,0.4093013428123181,0.9995177323696407,2.0,0.01578709050858443,313.8291244085322,5.786463491025518,-0.5601520427264981,9.65531216855709,env_corr_0.6,away_HQ
3.0,0.0,10.0,0,1,blend,obs,0.603,0.8922188269282564,0.9888265488460659,0.9979837959816686,0.7414519719977307,0.9367325700208131,0.8647008216080868,0.8868053627848371,0.9861937790888217,0.9679589706480353,0.8123754659081004,0.9637299721751337,0.9250925009719353,0.8211928050638074,0.9668083369883601,0.9310559479517361,0.9373126783302229,0.9962241590871235,0.9994112965214806,0.8156850332313432,0.9665543866476726,0.9539867926899233,0.8750448043572522,0.985950365886208,0.9675221128328184,0.9140192024959535,0.9010380512405782,0.8891919098896118,6.987992970904895,3.323092321915155,0.8019256270193023,0.16623962020770988,2.4908353495088633,2.8006554595215873,5.591891929584046,2.5004848782965476,5.593895269075987,gaussian,linear,0.0,logit_linear,0.6,3000,0.7170680376381457,0.6452115520657974,0.1597759990717959,0.2716641362526734,0.7969608706296997,1,12.0,0.0723433806375081,0.2830671668421225,0.5644455372703439,0.8832693256282624,0.8995324260699766,0.9250919118865939,0.9679514335026478,0.9249482885650799,0.6119803011379936,0.9679514335026478,2.0,0.8459817344170092,9.435297799967227,3.7167787978748077,0.07185648557234829,9.739829918291601,prop_linear,iso
3.0,0.0,10.0,1,1,blend,obs,0.5963333333333334,0.8769599436426996,0.9856773871338119,0.9980416536413351,0.7308199767075563,0.9329669225930087,0.8583997261535545,0.8732083280383401,0.9831335730526714,0.9607928366379914,0.810439607969933,0.963638220125349,0.9245200857112238,0.8180968930165861,0.9663080189165293,0.9296486813144093,0.9213696626800969,0.9942305499203038,0.9993285318595654,0.8200693553684657,0.9689071890342584,0.9549073266235368,0.8418945856525277,0.9774605298461272,0.9475776485420458,0.9310077149611093,0.8949189015266859,0.8813189762705016,5.199465584963082,3.51808647343753,0.82033013013281,0.15893665395290313,2.7324801183498466,2.9933092233485072,5.80388465458469,2.715867919025568,5.780524740175793,gaussian,linear,0.0,logit_linear,0.6,3000,0.729985653614518,0.7046164987734229,0.16101979802718194,0.27451225129657947,0.7933634057006311,1,12.0,0.07395892905460766,0.28914418898765865,0.5568840881462592,0.8804132807323085,0.8978680389107122,0.9245212102420176,0.9703305129976547,0.9246583487159762,0.591992004088943,0.9703305129976547,2.0,0.8502709850428345,6.280630651327614,3.88100275861395,0.025369154841095004,9.816284545749628,prop_linear,iso
3.0,0.0,10.0,2,1,blend,obs,0.6073333333333333,0.8803185122543016,0.9862902387499944,0.9954445680646528,0.7414656368792716,0.9367643117403853,0.860295564453576,0.8942617582242086,0.9877084632705556,0.9710600977539504,0.8152327560222048,0.96473587507561,0.9232560869519327,0.8235494868867095,0.9676195150406766,0.9290352715158047,0.9216341159014987,0.9941951642063435,0.9970157233657599,0.8196915384852328,0.9678442613486636,0.950846068000654,0.8386797903386858,0.9757784522316313,0.9382259051810851,0.9087795481668606,0.8995394525920104,0.8896852570031981,4.964886467302688,3.4406933816494707,0.8031557328930129,0.16542397725100455,2.4876344316856787,2.76505514846916,5.380783031145888,2.48750606765955,5.347864197489407,gaussian,linear,0.0,logit_linear,0.6,3000,0.719560799939859,0.6538319348364503,0.1643026486538191,0.2767315041998236,0.7949891954634302,1,12.0,0.07473270498981315,0.28718064442704117,0.5721229889347941,0.8799347320491272,0.896154560913417,0.9232554368245208,0.970039024493277,0.9259714217536968,0.5926287597388535,0.970039024493277,2.0,0.854737451522803,6.1520289675944175,3.8438517172419195,0.06572886510340888,9.785541525108364,prop_linear,iso
3.0,0.0,10.0,3,1,blend,obs,0.5943333333333334,0.8931169086555774,0.9889318208668073,0.9968811282439326,0.7454894206281577,0.9385925576425056,0.8762757868125832,0.8867437674871208,0.9863687892014418,0.9755539934371817,0.823516644659844,0.9678409207482427,0.9412198576862352,0.8313566623740305,0.9704677146024232,0.9463848983752401,0.9390418551897103,0.9964242740984743,0.9995468925829173,0.8141198423381457,0.9666319296205558,0.9605172296319748,0.8701980410451936,0.9846554765796662,0.9682741243126285,0.9324925321171458,0.8945942779924503,0.8103574020441059,12.40851876011557,3.5325348708673445,0.8143055175995697,0.16319188984105673,2.672174225003218,2.941549328363143,5.443149926865109,2.6638518235021302,5.436776081598333,gaussian,linear,0.0,logit_linear,0.6,3000,0.7245108764411987,0.6683657021508327,0.16626893420192923,0.2664603100047743,0.7976512547839484,1,12.0,0.07595171281668972,0.2909420768824878,0.5714846610828507,0.8976161167580469,0.9146744119636812,0.9412199995457668,0.9845570325382149,0.9349118762351122,0.5872380340213472,0.9845570325382149,2.0,0.7316630519298547,16.886525416523423,3.905862399848306,0.056145174290366036,9.798882518205605,prop_linear,iso
3.0,0.0,10.0,4,1,blend,obs,0.5936666666666667,0.8964112674285317,0.9897982084584309,0.9990959747574839,0.7380527681961363,0.9360742157690665,0.8687595196669248,0.9013113201310766,0.9896209385328038,0.9785098633185537,0.8174308302802304,0.9661729003472151,0.9338102655774082,0.8262756569754395,0.9691552538115633,0.9396190486039071,0.9411683543988458,0.996735896050181,0.9995465184104675,0.8022137967144835,0.9625911049107471,0.9522903298384329,0.8531127255941409,0.98041543739492,0.9535211848791922,0.910228370021595,0.8964538767811028,0.871766474943592,7.377460643684659,3.576443402928848,0.7990070652807248,0.1695948200205607,2.422913937316197,2.682963066458596,5.4081756734741715,2.419498315685957,5.402353422643341,gaussian,linear,0.0,logit_linear,0.6,3000,0.7170443285018625,0.647838323690724,0.1653088686992228,0.28035682521549,0.7977346541514403,1,12.0,0.0720047937762812,0.29081533829769135,0.5684324274877324,0.8894746897892088,0.9067719553902961,0.9338100827709161,0.9802624474963378,0.9195113665842706,0.5782217745236646,0.9802624474963378,2.0,0.8253225786455656,9.632415783453132,3.991941096042827,0.06920600481113857,9.79324338033451,prop_linear,iso
3.0,0.0,10.0,5,1,blend,obs,0.6016666666666667,0.8783386230684638,0.9857670308073401,0.9954473128077658,0.7455467558336333,0.9396464971143258,0.8689783870295196,0.8886794534726488,0.986758771428108,0.9680614485076889,0.8241469354242967,0.9682622320269382,0.9323256888706409,0.8319256143441485,0.9708078314720101,0.937384740287128,0.922484465324707,0.9942641678277669,0.997974669741878,0.8175314930943842,0.9675645771728969,0.9531605395119733,0.8451053387793795,0.9781455487936139,0.9501805684454812,0.9290475712524282,0.8956883279248183,0.8500763044580828,9.242706669973083,3.3450330182455597,0.8119862307166287,0.16241526722235342,2.6357129362975047,2.8995678901513204,5.568785975298391,2.637534639830078,5.556790424402244,gaussian,linear,0.0,logit_linear,0.6,3000,0.7309525824269445,0.6695608968697161,0.16409333885007304,0.26969301063228457,0.7956799521284629,1,12.0,0.07612260878316267,0.28852919850887304,0.5687235111666757,0.8896849107577761,0.9065862903471357,0.9323113887876969,0.9739937767266179,0.9099807430052463,0.5980603277488901,0.9739937767266179,2.0,0.7941461748346836,12.044797004044469,3.686823915544033,0.06139168555722829,9.775662075282284,prop_linear,iso
3.0,1.0,10.0,0,1,blend,obs,0.603,0.7548933365775697,0.9448307128623387,0.8330889555589601,0.7414519719977307,0.9367325700208131,0.8647008216080868,0.8868053627848371,0.9861937790888217,0.9679589706480353,0.7380529823317201,0.9353080211615331,0.8611781671737527,0.7542837260985333,0.9414637089597881,0.8778624975019264,0.7783337836792381,0.9528563244351757,0.8740952577987218,0.7319451745177403,0.9303067801787767,0.9082253657652479,0.7473531940968277,0.9430632001336523,0.8004135802313439,0.8205579354333261,0.9885275751290746,0.999168207200272,1.0983033182410546,1.787272292600788,0.5347439498096791,0.23893609504381785,0.015166437454544848,0.4595489843763485,5.591891929584046,0.022473735556020974,5.593895269075987,gaussian,linear,0.0,logit_linear,0.6,3000,0.7170680376381457,0.004542144996627695,0.1597759990717959,0.19864287062372193,0.7969608706296997,1,12.0,0.0723433806375081,0.2830671668421225,0.5644455372703439,0.8614023138911663,0.8613645767022927,0.8611782064913607,0.8600017277088192,0.8565849798083648,0.956922519094401,0.8614023138911663,0.25,0.9938266798075849,1.328488878066829,1.9791766258183183,0.712525892641518,9.985355633014073,prop_linear,toward_HQ
3.0,1.0,10.0,1,1,blend,obs,0.5963333333333334,0.7466320959866617,0.9414555462821689,0.8167308952148147,0.7308199767075563,0.9329669225930087,0.8583997261535545,0.8732083280383401,0.9831335730526714,0.9607928366379914,0.7337831578368875,0.9340083101140919,0.8613077195359157,0.7513683551289244,0.9408236428917878,0.8785966155662581,0.7755112934876286,0.9526034174268201,0.8645167926323194,0.7364651030705942,0.9336291017521637,0.9113524127055778,0.7226775480302521,0.9321062066654044,0.7548251543178274,0.8383247130970799,0.9872833760626455,0.9983398639385167,1.1540796234344086,1.8483205478296607,0.524589206726675,0.23981437771628983,0.15619948854594964,0.5898190679406871,5.80388465458469,0.1591288766530551,5.780524740175793,gaussian,linear,0.0,logit_linear,0.6,3000,0.729985653614518,0.032371783616905514,0.16101979802718194,0.204234957826052,0.7933634057006311,1,12.0,0.07395892905460766,0.28914418898765865,0.5568840881462592,0.8566117639299191,0.8582939252007201,0.8613128074818617,0.8675152261417145,0.8768753523199563,0.9403371890306819,0.8768753523199563,4.0,0.9898115308442943,1.4206439262848967,2.134511957191422,0.6976138699976124,9.967522794865953,prop_linear,toward_HQ
3.0,1.0,10.0,2,1,blend,obs,0.6073333333333333,0.7510630498664965,0.9423075215342365,0.8197993801137724,0.7414656368792716,0.9367643117403853,0.860295564453576,0.8942617582242086,0.9877084632705556,0.9710600977539504,0.7417121616977914,0.9367488824673368,0.8601631443922625,0.7578468862672509,0.9429142913078723,0.8764267298038318,0.7758682411092386,0.9516020699050622,0.8626192732309731,0.7421375340958526,0.9350638660579145,0.9075091032035489,0.7403824340811689,0.938469956713433,0.7800468005047558,0.8155768220373222,0.9871471063979489,0.9987385580064544,1.124008252248852,1.8049933256770914,0.5354593638588168,0.23775929675297175,0.08392873332878292,0.5014579151048936,5.380783031145888,0.08108286662610371,5.347864197489407,gaussian,linear,0.0,logit_linear,0.6,3000,0.719560799939859,0.01668830219586931,0.1643026486538191,0.20511828484774336,0.7949891954634302,1,12.0,0.07473270498981315,0.28718064442704117,0.5721229889347941,0.8586960137092243,0.85895010836751,0.8601634111304391,0.86220085550048,0.8637223030576283,0.9472062925997724,0.8637223030576283,4.0,0.9925967683414587,1.3121674797532976,2.012050525629033,0.7028724977439897,9.970419640756667,prop_linear,toward_HQ
3.0,1.0,10.0,3,1,blend,obs,0.5943333333333334,0.7624046069647072,0.9477447688916801,0.8416773997611368,0.7454894206281577,0.9385925576425056,0.8762757868125832,0.8867437674871208,0.9863687892014418,0.9755539934371817,0.7432852035527131,0.9377262606771961,0.8741334116490969,0.7596591044361198,0.944100862237122,0.8903084360814033,0.7865648785648287,0.9561571607359886,0.8838373353198907,0.7310241792334972,0.9303509346708847,0.9187254356510265,0.7436314136316337,0.9422188646281614,0.7910532913324215,0.8331529835004149,0.9781948192904791,0.9968826747394961,1.2678017103731902,1.9139797279333461,0.5478856045247938,0.23939618527534648,0.055147595307513134,0.47080637483877713,5.443149926865109,0.05825351312991629,5.436776081598333,gaussian,linear,0.0,logit_linear,0.6,3000,0.7245108764411987,0.012216433257122183,0.16626893420192923,0.20525640769653425,0.7976512547839484,1,12.0,0.07595171281668972,0.2909420768824878,0.5714846610828507,0.8742130608744534,0.8743307019361773,0.8741331779199725,0.872471647346215,0.8641959813327443,0.9191855627890846,0.8743307019361773,0.5,0.9907849338917554,1.4142549375072213,2.126336642565015,0.7122944431840764,9.988415244625,prop_linear,toward_HQ
3.0,1.0,10.0,4,1,blend,obs,0.5936666666666667,0.7544682416333135,0.9459604946981643,0.8308605838948506,0.7380527681961363,0.9360742157690665,0.8687595196669248,0.9013113201310766,0.9896209385328038,0.9785098633185537,0.7360186724139939,0.9351771484451846,0.8667168634765121,0.75290866346721,0.9417877179595842,0.8831110170256878,0.7798442161404437,0.9549117202660373,0.874027972413964,0.7328123924828686,0.931936386461893,0.9151769717805702,0.7342064513844762,0.9374042020503842,0.7768972627239565,0.8141857480541752,0.9876894208789101,0.9988511965435468,1.1209155136951612,1.83721867333278,0.53560967813107,0.24056052729140961,0.03937138940789155,0.43454612886093996,5.4081756734741715,0.045408368972779375,5.402353422643341,gaussian,linear,0.0,logit_linear,0.6,3000,0.7170443285018625,0.009737035250385773,0.1653088686992228,0.2127886336322268,0.7977346541514403,1,12.0,0.0720047937762812,0.29081533829769135,0.5684324274877324,0.8665202010180305,0.8666357092214747,0.8667167276229828,0.866342231941364,0.8638109619546867,0.9500627329587583,0.8667167276229828,1.0,0.99375972944483,1.3111904194246895,2.025067100256942,0.7073072932514767,9.981727536902874,prop_linear,toward_HQ
3.0,1.0,10.0,5,1,blend,obs,0.6016666666666667,0.7550864874995882,0.9458521662739603,0.83138356265303,0.7455467558336333,0.9396464971143258,0.8689783870295196,0.8886794534726488,0.986758771428108,0.9680614485076889,0.742899122983858,0.938599517234124,0.865876825499442,0.7589526988072975,0.9444612762406193,0.8814158102204945,0.7785307095175054,0.9539082163698798,0.8724736036064221,0.7332278437039352,0.9315160353878501,0.9091940013117413,0.7353839281741006,0.9389486200740057,0.7797109120698333,0.8291926212859777,0.9842290681309853,0.9981817088069938,1.1631149778909846,1.8533494867122877,0.5361988432874744,0.23865973754631342,0.021158298087105242,0.4261796393278529,5.568785975298391,0.02435628697270433,5.556790424402244,gaussian,linear,0.0,logit_linear,0.6,3000,0.7309525824269445,0.005199068096077619,0.16409333885007304,0.20670376580666294,0.7956799521284629,1,12.0,0.07612260878316267,0.28852919850887304,0.5687235111666757,0.866066818332631,0.8660783164555792,0.8658767427093056,0.8645513462901423,0.8581338963909284,0.9364252466461418,0.8660783164555792,0.5,0.9930235494692121,1.4312262865054433,2.017576023373344,0.7257535143308668,9.987108062363742,prop_linear,toward_HQ
3.0,1.0,10.0,0,1,blend,obs,0.603,0.7608788083588047,0.9431730572592963,0.8053434692845818,0.7414519719977307,0.9367325700208131,0.8647008216080868,0.8868053627848371,0.9861937790888217,0.9679589706480353,0.8440686163895506,0.9760750516382068,0.9395365232780061,0.851544349243953,0.978083195879473,0.9446408690430406,0.809475725623704,0.9628720961445391,0.8833734162265277,0.9283103137973794,0.9949464637546785,0.9958031075451708,0.871650681625424,0.9841141919108668,0.9715213103768198,0.9302548755085049,0.8902008211073617,0.040371649941605886,199.71250313931253,5.447897486371317,0.9769018049968462,0.05308329197983134,7.420333653197353,7.162088733304074,5.591891929584046,6.802281115943081,5.593895269075987,gaussian,linear,0.0,logit_linear,0.6,3000,0.7170680376381457,1.2953427372130224,0.1597759990717959,0.2274274011982121,0.7969608706296997,1,12.0,0.0723433806375081,0.2830671668421225,0.5644455372703439,0.8997343947818995,0.9122278477335592,0.9395300905525666,0.993752050900701,0.7157215677422567,0.42337293725547,0.993752050900701,2.0,0.0453540134935746,186.46601317013756,5.790707095670145,-0.5782746995748766,9.723048361676913,prop_linear,away_HQ
3.0,1.0,10.0,1,1,blend,obs,0.5963333333333334,0.7682622706052171,0.9455872408326901,0.813083566799339,0.7308199767075563,0.9329669225930087,0.8583997261535545,0.8732083280383401,0.9831335730526714,0.9607928366379914,0.8301998001018126,0.9725683202657708,0.9316994529215995,0.8398683875468919,0.9753923135833238,0.9382811268773077,0.8141901328517153,0.9638690138851413,0.8835225733529435,0.9119674589361276,0.9922383981794891,0.99001784110525,0.8669124451052104,0.9831499219138299,0.9701700828693124,0.9389626216491567,0.8942654208804247,0.2954805536906613,43.81724497712501,5.189942283886918,0.9782342685989571,0.05415861091503848,7.471515095363406,7.2726289423045065,5.80388465458469,6.840663325956525,5.780524740175793,gaussian,linear,0.0,logit_linear,0.6,3000,0.729985653614518,1.303743119025947,0.16101979802718194,0.22576230422257126,0.7933634057006311,1,12.0,0.07395892905460766,0.28914418898765865,0.5568840881462592,0.8952128983417422,0.9060215379408688,0.9316896751095805,0.9965431899425689,0.7711861678749541,0.42859305608661313,0.9965431899425689,2.0,0.27676943740366516,45.79325633642111,5.736745121565176,-0.573757465411429,9.728864494696154,prop_linear,away_HQ
3.0,1.0,10.0,2,1,blend,obs,0.6073333333333333,0.7707242428835596,0.947290120886855,0.8319247374821469,0.7414656368792716,0.9367643117403853,0.860295564453576,0.8942617582242086,0.9877084632705556,0.9710600977539504,0.8503866116678853,0.9780669298570552,0.9426789195564138,0.8582383228627809,0.9800550121238878,0.9481387365465372,0.8183926915126128,0.9659818797120505,0.902023919793833,0.9277100978828275,0.9949391764631134,0.9937407423155168,0.8710110625819281,0.9840473898205094,0.9743359975802303,0.9316779328564949,0.882985528059694,0.16952006162141217,63.880449656453486,6.18233217287191,0.9763869812273681,0.05563068677707115,7.2324389566663765,6.970105113289787,5.380783031145888,6.654230912439875,5.347864197489407,gaussian,linear,0.0,logit_linear,0.6,3000,0.719560799939859,1.2957032730702518,0.1643026486538191,0.2335434218387026,0.7949891954634302,1,12.0,0.07473270498981315,0.28718064442704117,0.5721229889347941,0.8962587471335067,0.9102993868231573,0.9426004718913181,0.9868335455827082,0.7790289684812511,0.4146315448877508,0.9868335455827082,2.0,0.18020667707099494,59.005509856606736,6.53265177076142,-0.5761424731303927,9.76961533916138,prop_linear,away_HQ
3.0,1.0,10.0,3,1,blend,obs,0.5943333333333334,0.764655403202657,0.9440997626193954,0.8008214272323267,0.7454894206281577,0.9385925576425056,0.8762757868125832,0.8867437674871208,0.9863687892014418,0.9755539934371817,0.8457950155129134,0.976801031213091,0.9485574205138129,0.8576371981650626,0.9800620403255009,0.9563788533105433,0.8105199741322032,0.9626235046842787,0.8746881059267531,0.9190184638874564,0.9931976463225035,0.9935798434271601,0.8707906009176218,0.9839671026369116,0.9709875140786934,0.94070747455911,0.893523863966275,0.008691311634661258,433.36914091548886,4.858713441521876,0.9757568397966553,0.05514242646328741,7.28327570740414,7.0906906006076165,5.443149926865109,6.711472014110462,5.436776081598333,gaussian,linear,0.0,logit_linear,0.6,3000,0.7245108764411987,1.295998240665013,0.16626893420192923,0.2351272196853611,0.7976512547839484,1,12.0,0.07595171281668972,0.2909420768824878,0.5714846610828507,0.9123999842694664,0.9240457907590612,0.9485141542414404,0.9988719005655718,0.7974384718810573,0.4296509003023167,0.9988719005655718,2.0,0.008912542340626838,428.24642525163506,5.606962446150165,-0.5714873642238142,9.743167208913292,prop_linear,away_HQ
3.0,1.0,10.0,4,1,blend,obs,0.5936666666666667,0.7647187463809817,0.944463689927734,0.8124972355945068,0.7380527681961363,0.9360742157690665,0.8687595196669248,0.9013113201310766,0.9896209385328038,0.9785098633185537,0.857111769475976,0.9805650130476327,0.9526213280190889,0.8673754516455272,0.9830733008122525,0.9588027099870056,0.8135526263273829,0.9638596217575051,0.886616321813427,0.9119427754322518,0.9920662649525238,0.9906649969814434,0.8669175121218475,0.9830937047831674,0.9722068599794206,0.9398968372526035,0.8754878344658247,0.026042115415601776,222.42358608562367,6.359399838158091,0.9757768054834576,0.057528656775906066,7.171903108956401,6.885491580247028,5.4081756734741715,6.587284666957631,5.402353422643341,gaussian,linear,0.0,logit_linear,0.6,3000,0.7170443285018625,1.3001562987917559,0.1653088686992228,0.24039685061629482,0.7977346541514403,1,12.0,0.0720047937762812,0.29081533829769135,0.5684324274877324,0.9066825862121032,0.9205178383711135,0.9526212844700279,0.9862585128779541,0.7213451511625311,0.3996578134353199,0.9862585128779541,2.0,0.03150857161212863,201.94037074876562,7.062658738611543,-0.5831119702898935,9.73033326397407,prop_linear,away_HQ
3.0,1.0,10.0,5,1,blend,obs,0.6016666666666667,0.761789850624621,0.9428361691798574,0.8006376143396092,0.7455467558336333,0.9396464971143258,0.8689783870295196,0.8886794534726488,0.986758771428108,0.9680614485076889,0.8400694855475357,0.9753868707079716,0.9373905318794964,0.8492124000302252,0.9778939845501098,0.9435103576875845,0.8095683234553902,0.9622531861837129,0.878055435274018,0.926161518857048,0.9944359385738276,0.9931737225449828,0.8651307125194534,0.9826332806535356,0.9698872624862859,0.9323219946969681,0.8987873504659791,0.028066087731966706,202.04475466237278,4.398771286329571,0.9750884919853036,0.056618365892135876,7.044579745788271,6.892664593097644,5.568785975298391,6.463504203070723,5.556790424402244,gaussian,linear,0.0,logit_linear,0.6,3000,0.7309525824269445,1.3052844899525073,0.16409333885007304,0.24048936380836716,0.7956799521284629,1,12.0,0.07612260878316267,0.28852919850887304,0.5687235111666757,0.9038410369371374,0.915321716268315,0.9373352067587245,0.9910898990151823,0.7586037554028188,0.4804258676681986,0.9910898990151823,2.0,0.028922299937008667,193.78316205083576,4.793055379432537,-0.5743319075255631,9.70057182554567,prop_linear,away_HQ
