regime,beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp
iso,4.0,0.0,10.0,0,1,blend,obs,0.6053333333333333,0.8914254874685525,0.9886928494306699,0.9981224712204894,0.7133100643170126,0.9218419586366273,0.8433927254285128,0.8408991395793164,0.9732512944131324,0.9404076579088233,0.784714862462967,0.9533955809159633,0.8871718542635203,0.7926495555613995,0.9564099069967033,0.9027534005612425,0.9359318862586747,0.9960670038466133,0.9996445631386579,0.8159353320371414,0.9668696825286437,0.9523999745362662,0.8658180113002365,0.9836322365723341,0.9589114360482772,0.9227800740471829,0.904749892885314,0.7027786038542094,14.995125954621995,4.369297757785721,0.8323863424961304,0.14470094250361232,3.8006805067359783,4.08800577305621,0.7245321720396113,14.347720629974104,4.524928101081899,0.058785495062164426,9.765685071168763
iso,4.0,0.0,10.0,1,1,blend,obs,0.599,0.8823840886890781,0.9869345085784588,0.9973284110080962,0.7086969451584251,0.9210921041754973,0.844506288041792,0.8410005818861774,0.9737415836446568,0.9442270275623925,0.7827930872633445,0.9539371436126639,0.8828206331365233,0.788615588381785,0.9556689717625986,0.8990560900854966,0.9265131207218398,0.9950139451798087,0.9984911152389867,0.8045646795065016,0.9630220295655836,0.9471425402681141,0.8305900654108851,0.9742861722563981,0.9362301021153624,0.9201160494947087,0.8970706368994431,0.6378034302654715,24.17138176213103,4.838247175660665,0.8422481636753969,0.14109064035000413,3.63948380849962,3.8311914871211954,0.7344601950325242,16.231675097821014,4.295390661039334,0.05305150657132114,9.846052450632344
iso,4.0,0.0,10.0,2,1,blend,obs,0.601,0.8688667513553964,0.9836468763853473,0.994444938784706,0.7108968772851345,0.9217597764492446,0.8331694479757035,0.851343605078591,0.9766696211982112,0.9461029557018421,0.7864414193249359,0.9560937066856033,0.882028771162506,0.7965747799989824,0.9595118813789364,0.8973059712097068,0.9099227636461433,0.9923698964773707,0.996324086365336,0.8098106962979956,0.9643636809858858,0.9436462060633506,0.818629495747922,0.9691095713554841,0.9098390429799486,0.9105349264623153,0.9064599503713122,0.012338841600096052,380.35987577628936,4.176194933717929,0.8312781398865995,0.1458455476421369,3.6626231084319967,3.858559185075608,0.1572848897824457,96.83711522955475,4.348290037925103,0.08211763657020213,9.827334940432415
iso,4.0,0.0,10.0,3,1,blend,obs,0.5993333333333334,0.8810143586277025,0.9862967388746466,0.9946671733081031,0.7386707190749287,0.9346706789398886,0.8678180880842293,0.8754520701966486,0.983191817079291,0.9693473059107836,0.8050131473375509,0.9614694014681701,0.9092695632811367,0.8135333059634005,0.964318794691659,0.9234176640329058,0.9278322326942617,0.9949472867432498,0.998382188175117,0.8279557631662053,0.9712032732572219,0.9642309813823887,0.8646620705964605,0.983293057853031,0.9695370965554804,0.9061634844633017,0.9106103723109825,0.7047291874602298,21.749491780519204,4.070685614344408,0.8235349778548544,0.14962004979235266,3.2999960933353067,3.5476277726871346,0.6137927926113746,28.517179125309212,4.281045790702477,0.07614161224448882,9.831248062064363
iso,4.0,0.0,10.0,4,1,blend,obs,0.6013333333333334,0.8942165533217213,0.9893791934277512,0.9992655642076254,0.7132430269527754,0.9227665100069653,0.850761246335476,0.8567869710540431,0.9784032167429594,0.95692831953939,0.7845669061304702,0.95441085552297,0.8929402481259865,0.7903813966071896,0.9563211374769398,0.9067407988860945,0.9389490912193655,0.9964860110058721,0.9995108431129145,0.7976047286654971,0.960842200184369,0.9484356444363565,0.8544089202794733,0.9813888454972594,0.9578985356773259,0.9072462969478092,0.9092250859083197,0.12371044506221512,111.7133054369525,3.9549855258319457,0.8249961531045837,0.1487984937097386,3.4047303928623744,3.6081311763843713,0.1572797137704341,96.77195523043159,3.8807657610720936,0.07719366548627694,9.771638115341613
iso,4.0,0.0,10.0,5,1,blend,obs,0.6063333333333333,0.8923720092895988,0.9888774458695151,0.9977276112803117,0.7268620173508902,0.9300249951883434,0.8567329485459545,0.8834216637090271,0.9852896984419492,0.9664502973395066,0.8020826430794453,0.9614865524659073,0.9008155266936348,0.8103227125244118,0.9639933225123734,0.9160383516770948,0.9364873897828916,0.9961880099703886,0.9992697426873032,0.8108275074258193,0.965472932023054,0.951428800369774,0.8572307242672963,0.9817305052446166,0.9578386000373761,0.896769845453944,0.9026028069827537,0.7345057927731412,12.189781547547454,4.467395930996216,0.8175933869555482,0.15139329595915244,3.2909312089064304,3.49861468482619,0.7359229476521029,13.70566485833696,4.4834372225490515,0.10598292655626151,9.721234070021778
iso,4.0,0.0,10.0,6,1,blend,obs,0.615,0.8790373090711071,0.9858343403321693,0.995559512693782,0.7214317268074452,0.9273959381087734,0.8489314328534987,0.8778786317241433,0.9842446645873109,0.9693075482067033,0.7972146928241028,0.9596743312062878,0.8996660458998353,0.805779209513584,0.9624891616984204,0.9140466247479673,0.9224013115318273,0.9942394634870315,0.9982038268228781,0.8055888141373652,0.9633008718451788,0.9452758728215136,0.8431660690555887,0.9775413559058727,0.9460023292966878,0.8965871115106938,0.9080355558800648,0.5678580882452607,31.140032191301742,4.1148067364908,0.8320817935452083,0.14376694191016703,3.4650399440773603,3.663910830446818,0.6242416494734369,22.319316471918476,4.245926220724533,0.08616280112809548,9.821981125977505
iso,4.0,0.0,10.0,7,1,blend,obs,0.6006666666666667,0.8797116299561887,0.9860139454959841,0.9960795782182,0.6903373195377589,0.9106082726057474,0.82581298436575,0.8245734396796349,0.9682939003382414,0.9360888915481493,0.7688572678262744,0.9474037459155169,0.8751864635196193,0.7779777347681204,0.9508119553425871,0.8922887947179433,0.9252295972889452,0.9946640918728632,0.9981364875071224,0.7861591393639676,0.9557351036949907,0.935062025627946,0.8411278833637272,0.9769547774039149,0.94448685989993,0.9229397290777791,0.8975521689136305,0.5710124408033218,27.715968405371733,4.409082684381558,0.8526192377603072,0.13904448448975493,3.9644638841028477,4.2181290923464125,0.5968278933636227,27.587675170687497,4.595542596755708,0.0423094838898344,9.780606391526602
toward_HQ,0.0,1.0,10.0,0,1,blend,obs,0.6006666666666667,0.7855213404371689,0.9604446513415364,0.8572917391740482,0.9745676435997241,0.9994918167968668,0.9984849984777698,0.9758214582375306,0.999541146269307,0.9986154394972655,0.8394570362209265,0.9787737947204409,0.9258398151377142,0.8577668840845813,0.9836264151299181,0.9422599496542129,0.8320077532341559,0.9764835239848841,0.9180071391752352,0.9022355359678015,0.99057087157027,0.9930046132402968,0.8062559039508921,0.9678439062253951,0.8932553239879213,0.8364895735067034,0.8362981045940554,0.7195386579428668,7.645349444803513,6.836021037311804,0.804009271834856,0.17406197598912385,-2.129017145195925,-2.085288845927984,0.8142180714024893,4.834431141368786,5.258229448013129,0.6551222687522709,9.915105983847194
toward_HQ,0.0,1.0,10.0,1,1,blend,obs,0.607,0.7864859104853783,0.9607028523899682,0.8584862880259305,0.9904062772939096,0.999891302842697,0.9996017122489097,0.9903775161665879,0.9998903685116189,0.9995989908338627,0.8353254984869252,0.97710895002577,0.9206807708996193,0.8536371508001133,0.9822902350680313,0.9380838330747453,0.8323725433005766,0.9763030257944417,0.9181845295113041,0.902973217830275,0.990627527875586,0.9910579618079116,0.7901818956970549,0.9619544384462694,0.8780064860065558,0.8361480341495352,0.8360379821470978,0.6611847316684467,12.454986045459089,6.347661573486931,0.8077932554836865,0.17198848043177242,-2.2759398978317593,-2.167361776749302,0.7934651463702349,7.500859795801033,5.1136700671961055,0.6371537291675469,9.894705982675552
toward_HQ,0.0,1.0,10.0,2,1,blend,obs,0.604,0.7738396201562758,0.9560055208285598,0.843152871929688,0.9853167405714123,0.99977303428716,0.9994712917865792,0.9852064612444665,0.9997696733690453,0.9994410171934182,0.8449879258051375,0.9798918752594168,0.9331669691796943,0.8576245175391666,0.9832964040943528,0.9434146050521979,0.8218171240479207,0.9730471277990823,0.9102206629091293,0.9183405803645697,0.9935441597863107,0.9924546464046738,0.7847711922587354,0.9597337097354446,0.8772185290964124,0.8428064916743228,0.8434080643265652,0.5661155299337355,15.938609849095121,5.951189479053966,0.8134453437985447,0.1685437134574368,-2.035082656759836,-1.9718121092321819,0.7324870464652247,9.157536614403222,5.146933896390451,0.6462401283433913,9.9147857235151
toward_HQ,0.0,1.0,10.0,3,1,blend,obs,0.597,0.797269238662265,0.9638568637044522,0.8802408768509725,0.9740694035081978,0.9994223458195243,0.9980590558327623,0.9750002175514846,0.9994604888049508,0.9981710183525788,0.8529476559363071,0.9815754624049682,0.9405505049375351,0.8701926522346523,0.985934115402901,0.953222556079775,0.8467287464631095,0.9796392412711414,0.9350712027889384,0.9178150764492372,0.9932425190014246,0.996606573496409,0.7988968763621251,0.9643171215276028,0.8980091409307142,0.8362317789405992,0.8356654963172019,0.6439494807959982,15.240464570954117,6.34172859778911,0.8060489008778845,0.17385178676078597,-1.899940748028439,-1.8788435257641805,0.7758806699294511,8.47626250032299,5.209460241876413,0.6556030534382139,9.937916225423677
toward_HQ,0.0,1.0,10.0,4,1,blend,obs,0.5966666666666667,0.7824309288131521,0.9589465165196069,0.8511252800221925,0.9799691663835572,0.9996550374853792,0.9989962403620662,0.9802564545578607,0.9996655864496098,0.999027114448255,0.826020162538766,0.9744287991210079,0.9100778467622992,0.8434614353103048,0.9796114491954742,0.9281903577669665,0.828993765609642,0.9751864297319768,0.9141731102093953,0.9041496958804199,0.9907959735839124,0.9927342504056691,0.7933010812149623,0.9630892263820376,0.880988796522934,0.8150971620329731,0.8148927352166132,0.503917831256437,19.08355794009409,7.998661061060287,0.8227328131492683,0.16630886769581862,-2.135440985674554,-2.113932943274078,0.6807340389552924,11.047216451216013,6.526690266787848,0.6385941981595727,9.913419676922683
toward_HQ,0.0,1.0,10.0,5,1,blend,obs,0.5986666666666667,0.7923693559581181,0.9627986674558189,0.8681889055095695,0.9825681429631145,0.999746873982769,0.99918791110797,0.9826282140346403,0.9997493890452662,0.9991931922523586,0.831493704952774,0.9757197981889523,0.9166481411808843,0.851841548551329,0.9816260008263304,0.9364848824156531,0.8367704014442345,0.9775858263164018,0.9230152861047501,0.9132964069038034,0.9925756959363767,0.9937752695525078,0.7900809829746376,0.9616283956077678,0.8770180662009516,0.820866872340685,0.8208296799629106,0.6609504445086719,8.780826069227645,7.403815261938792,0.8133465193971099,0.1702550350588839,-2.194700582247762,-2.186401978532136,0.7734623434582482,5.757089236232033,5.859579123363038,0.6434148182625545,9.92139934069197
toward_HQ,0.0,1.0,10.0,6,1,blend,obs,0.6106666666666667,0.782434645938423,0.9589266091216918,0.8542056887306968,0.9823300249842519,0.9996872495199879,0.9991488025506859,0.9829500788490968,0.99970654955868,0.9991712001947631,0.8369234536376253,0.977444648482129,0.9233183952403634,0.8547715662451684,0.9824125261076779,0.9398710067797124,0.8295976884580569,0.9751354737541802,0.9166576614851021,0.9149431874549221,0.9928834715319267,0.9919889892842124,0.7851945186049252,0.9596688667364027,0.8733058759818453,0.8317341538639949,0.8316757321919054,0.7020401637026941,10.73261824823894,6.308650723135434,0.818327011799366,0.1677419250997832,-2.3191667331296046,-2.227077294586462,0.7939962240993786,7.055352943400441,5.066960782715814,0.6395406240549981,9.925377332971014
toward_HQ,0.0,1.0,10.0,7,1,blend,obs,0.5916666666666667,0.7766896014820053,0.9573540460958808,0.8403299257848529,0.9857107197228532,0.9998146183047919,0.9996851053695642,0.9855005026953333,0.9998092029619053,0.9996856305997343,0.8221902988397303,0.9742031234090773,0.9090366825995052,0.8368299863747066,0.9786329965462373,0.9239260900619334,0.820311726129887,0.9732549234038134,0.9041373994823646,0.8914328714426965,0.9884259374898358,0.9894837600974313,0.7915076831171775,0.9629739850187122,0.8745506510501205,0.8233873015110134,0.8238925888646571,0.25420406719955074,60.8351812536273,7.515695082619858,0.8131387180224202,0.17088524954316714,-1.9894911993474433,-1.9418885152207936,0.56164493909258,26.36392065254459,6.361638452815086,0.6392647274480605,9.93488510938585
toward_HQ,1.0,1.0,10.0,0,1,blend,obs,0.602,0.7818712220601266,0.9610624692409376,0.8604522598447548,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.7965640664523641,0.9661744940653568,0.8843711677977981,0.816504856764269,0.9717844097599161,0.9106465989537568,0.8139065131990068,0.9711202691107433,0.9037158295368627,0.8152049425916004,0.9671472932309965,0.9593264436918949,0.7755667054799568,0.9577886401990615,0.8461448610235041,0.8098024100254458,0.9050112674864637,0.9121582386568734,3.975089315751122,3.9821995963297643,0.6691442168390865,0.2168071365107618,-0.7540038074048281,-0.6369717534228323,0.9694222224185787,2.2977481868144944,2.7655129686826614,0.7009996699757477,9.951811280416281
toward_HQ,1.0,1.0,10.0,1,1,blend,obs,0.596,0.7775461990723069,0.9592235986713369,0.8530791334282651,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.792120752537628,0.9647203375816743,0.8787906688919688,0.814250219238797,0.971266612503298,0.9074083485694918,0.812379651364561,0.9705803871881743,0.8992502856190685,0.8173630207693245,0.9682655399386704,0.959490551830468,0.7516881649967955,0.9476253682107156,0.8063192014046772,0.8122731943230235,0.9088684065682291,0.8975122254710184,5.698594491534143,4.152588324132452,0.6644747528444119,0.21852336236698436,-0.6773639864584138,-0.5400900813703373,0.9654920421140893,2.854590294350119,3.018989812656506,0.66871224862031,9.927976017165292
toward_HQ,1.0,1.0,10.0,2,1,blend,obs,0.6066666666666667,0.7758876485328283,0.9584837860300819,0.8493480486609525,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.7928808184527808,0.9651146352200579,0.8769808238145536,0.8156024238497267,0.9717898455546429,0.9048763709288142,0.8114413285309152,0.9703107446564063,0.8963980103297108,0.8306096750482711,0.9724505396749836,0.9597267236140373,0.7637424753409603,0.9521374655045076,0.8266949551167125,0.7968798389702557,0.9040311198973409,0.6663625178274446,27.354567079932778,4.120163814938536,0.6769724343453156,0.21419065021466674,-0.727060594000441,-0.6323942275077683,0.9570044679112357,3.6568357698484455,2.987858363425581,0.6822139039130227,9.957343414498594
toward_HQ,1.0,1.0,10.0,3,1,blend,obs,0.5996666666666667,0.803878752717961,0.9685319443358067,0.8868676068327315,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.8145246036001108,0.9721944842610517,0.9032307431565946,0.8360000919519268,0.9777976360035544,0.9270752198000626,0.8375235264909247,0.9781325474496325,0.9247857238632747,0.8356828659360318,0.9738624809212527,0.9719826607035849,0.7789552431662694,0.9584978806330365,0.8536889645921253,0.7997940461387458,0.904264295235686,0.8354628612475621,9.074843847947296,4.105097040531594,0.6757348309427154,0.21605321488783844,-0.6776808682574845,-0.5830001884390873,0.9499662520589576,4.505763493307339,2.979432516439393,0.691869384862689,9.956750219979583
toward_HQ,1.0,1.0,10.0,4,1,blend,obs,0.598,0.784578114798092,0.9619976576218019,0.8627534682258658,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.7988163873729972,0.967174985989688,0.8864847735866315,0.8179384080914196,0.9726053592578869,0.9105958645724807,0.8173223435675361,0.9723613111796916,0.9052438050106907,0.8258719013451767,0.9710579447883849,0.9643504573132619,0.7688014816817721,0.9549056934937803,0.835753507574516,0.794496199958928,0.9016336201774989,0.86581123619732,6.88648522651948,3.9891753916299644,0.6872415144640972,0.2140132525606052,-0.8571854981955523,-0.7483809169722971,0.9479145447511831,3.506937520703772,3.074589473211618,0.6749035658116507,9.9435827342259
toward_HQ,1.0,1.0,10.0,5,1,blend,obs,0.5976666666666667,0.7890068532579498,0.9637141247812452,0.869341482926556,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.8010423958197419,0.9679813387564462,0.888539887898363,0.8220792308822273,0.9739394448225078,0.9150290650198905,0.8196764699277184,0.9731748773960136,0.908762875131865,0.8273496136951678,0.971562547490052,0.964043496824474,0.7681193906333549,0.9552152766831054,0.836051648839171,0.7958593747211162,0.9044451082290621,0.9078782104033026,5.540803882010719,3.9128029977283245,0.6734426109823205,0.2175155289158728,-0.8548077912784418,-0.7643270116260826,0.9626035182561279,3.2003800374094657,2.826008790424758,0.6898203301050572,9.942885125358192
toward_HQ,1.0,1.0,10.0,6,1,blend,obs,0.6103333333333333,0.7806900175159017,0.9608064503199639,0.8572897636648785,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.7998977952883659,0.9675991931241388,0.887209910992895,0.8201860771418135,0.9735043276175442,0.9118274218563307,0.8153417934365802,0.972111784824588,0.9025610539623238,0.8332773106359094,0.9738383673284281,0.9620667960172242,0.7702256054582193,0.9557937984806838,0.8398049408001308,0.795327942016355,0.9112144251772025,0.9156497198659469,4.762569285196416,3.495326150361487,0.6719016519508382,0.2148444468960237,-0.8711407249863132,-0.7415167929960992,0.9642912352388293,2.9659979055939334,2.8297570802513223,0.6901327058222684,9.949493345425285
toward_HQ,1.0,1.0,10.0,7,1,blend,obs,0.6033333333333334,0.7699202393846724,0.9568045251519185,0.845652222599071,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.7754439404942528,0.9586880878119721,0.8587021948341594,0.7962664030190705,0.9654916219287746,0.889548757060793,0.7993215371976642,0.9666076581711953,0.8895587357960165,0.8051729938795554,0.9637665286509622,0.9520239044430144,0.7681013028285866,0.954940961675546,0.8350083525526651,0.7972698196997354,0.8938973650557261,0.7296066250298813,13.866851384639602,4.645605175635105,0.6883882724360463,0.21270628931771413,-0.7315426808469625,-0.6382930772983703,0.9276420212233402,5.01353086773457,3.2074524388298835,0.698003734439585,9.954291599826151
toward_HQ,2.0,1.0,10.0,0,1,blend,obs,0.6,0.765836729590414,0.9524172220945653,0.8453645777524312,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.7630151365440592,0.9512494989049409,0.8532013204265806,0.7834852599024724,0.9575356796493488,0.8853740230563626,0.7916425297598486,0.960590509926144,0.8860942981712826,0.7612128399174546,0.9448355032267104,0.9273592103758095,0.7611188923231289,0.9509324702972874,0.8240654621915863,0.8024717227623258,0.9304346764982728,0.9488403051590187,3.2393965120048835,3.4193552366669864,0.6172099537037037,0.22757912787356663,-0.0026538743030765943,0.1730360985917763,0.9891530802721427,1.7972641142539647,2.470675081638171,0.7135840865111014,9.976264575864935
toward_HQ,2.0,1.0,10.0,1,1,blend,obs,0.5966666666666667,0.7610387007160218,0.9496580513065461,0.8339671252921557,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.7624580690683319,0.9511571271279787,0.855203921033932,0.7832534065063006,0.9574972284140755,0.8865180102791107,0.7913267849914085,0.9603333190864044,0.8799383081711781,0.764736720850231,0.9471925580426606,0.9297524258190192,0.73300831649764,0.9377394553914448,0.7713041645375125,0.8206659302961864,0.9371483619507094,0.94360103315854,3.7012692780566803,3.441823791170109,0.6120051710605291,0.22628442342458338,0.07182992816736147,0.2638657658669446,0.9822453136626408,2.65060718256825,2.6739396035794583,0.6818140277776371,9.954966712663706
toward_HQ,2.0,1.0,10.0,2,1,blend,obs,0.6046666666666667,0.7585587845453088,0.9488891083746782,0.8272028744542833,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.7640540964793512,0.9521270610067869,0.8517254726100071,0.7849474816427137,0.9586902510505396,0.8809617532964122,0.7880843163683705,0.9594712936076829,0.8730187203265,0.7723130661401155,0.9500040256118935,0.9263174499114589,0.7443182248472875,0.9423995382045889,0.7890738820226367,0.7948724113339348,0.9346491656871528,0.8095969039328583,18.883159286374664,3.4170505048682713,0.6257334745124579,0.22427978649993216,-0.0055320601044992705,0.16112391254612218,0.9821590706021294,2.3194571259952284,2.7369413868969206,0.6995905787220246,9.968645632717537
toward_HQ,2.0,1.0,10.0,3,1,blend,obs,0.5983333333333334,0.7866066019594966,0.9599441891631952,0.8659761446803206,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.7833787476289588,0.9594404580035124,0.878686044243715,0.8038562293034155,0.9651022091689747,0.9053322204482857,0.8150113160654969,0.9685041724917288,0.905217527437542,0.7792615668025495,0.9527925705963637,0.9439341681716867,0.7620171202170055,0.9513044891548605,0.8217292223103208,0.7982348259278274,0.9342599518413224,0.8936119312437326,9.377020355421697,3.4324019902688465,0.6270671182052496,0.22516394537363416,-0.04981356726054215,0.1227647013475764,0.9743215155375171,4.319253228350241,2.7883725272098254,0.7093076419063529,9.979522094585684
toward_HQ,2.0,1.0,10.0,4,1,blend,obs,0.5976666666666667,0.7684641998961438,0.9534329864617563,0.8462931590233508,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.7665758133114247,0.9528864533153748,0.863968638202524,0.7835168353333406,0.9579611099767659,0.8894459739593159,0.7950537799848654,0.962176602553558,0.8876717093780276,0.7615393474286112,0.945748052370893,0.9334821107686248,0.7464649408973485,0.9442316895510545,0.7978052471880802,0.8060366579124436,0.9345097862888267,0.9338435044108617,4.321702219082525,3.5408956075827733,0.6283327734524993,0.2246257781045431,0.010568263330044564,0.17232389045770166,0.9789888602206237,2.562830226515312,2.952705288596517,0.6945950365005432,9.967239759074795
toward_HQ,2.0,1.0,10.0,5,1,blend,obs,0.6033333333333334,0.7724799630703149,0.9548827434653651,0.8518027548366874,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.7757916688049251,0.9569186573565226,0.8688663060712205,0.7936210388097822,0.961724239681479,0.8960435850273797,0.7975967758395843,0.9628313670368844,0.8904858604171538,0.7702765654392856,0.9493822218809194,0.9329021335281309,0.7501435041021054,0.9469515828541732,0.8052583182205327,0.7983944055960892,0.9391690100506512,0.9512736642538695,4.396227808399074,3.2609657137441665,0.6107115000696411,0.2272475735171917,-0.12589877205139002,0.0034528238858569467,0.9864506183311369,2.4072232630279244,2.5509904323470707,0.7114474446220752,9.971595231105272
toward_HQ,2.0,1.0,10.0,6,1,blend,obs,0.6173333333333333,0.7696090112885265,0.9535850794042091,0.8429113095532972,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.7755275707951506,0.9561852127309863,0.8684601019204007,0.7939481300520206,0.9616959789839081,0.8934847159703498,0.7979666996848569,0.9631231862351992,0.8849257049201785,0.7773183731930399,0.9521144979581502,0.9318241420818985,0.7536956320987199,0.9473899867793347,0.8066673888780288,0.8042995793000256,0.9487892705074323,0.9522695479885486,5.63926523821267,2.897257667153361,0.593747648271762,0.22357311729052148,0.030606451161447147,0.21988542062166572,0.985527268352366,2.9387575811590985,2.4030011417338795,0.7076978621304865,9.978257275511
toward_HQ,2.0,1.0,10.0,7,1,blend,obs,0.6053333333333333,0.7522485039656621,0.9466290732832089,0.8275731303738281,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.7502232345784997,0.9461018213497802,0.8380807963227551,0.7695352677053807,0.9524903810377509,0.8714577398379634,0.7768489931192794,0.9550938652000577,0.8701707694940789,0.7517825342528339,0.9410218425590754,0.9188769306602032,0.7478236168066821,0.9446129545065451,0.8011108374424242,0.7940613817783417,0.9266923855004496,0.8779813858467941,8.135030590917959,4.001152135441704,0.6286274314650554,0.22373372281829168,-0.04510718234017214,0.10697681796273342,0.9781658019426304,3.3658699045062246,2.6705172654296043,0.7082022319499651,9.969446928689996
toward_HQ,3.0,1.0,10.0,0,1,blend,obs,0.603,0.7548933365775697,0.9448307128623387,0.8330889555589601,0.7414519719977307,0.9367325700208131,0.8647008216080868,0.8868053627847106,0.9861937790887924,0.9679589706480353,0.7408954326947993,0.938734027745307,0.8365448598057955,0.7591117588555827,0.9445317789828536,0.8684693354843149,0.7783337836792381,0.9528563244351757,0.8740952577987218,0.7319451745177403,0.9303067801787767,0.9082253657652479,0.7473531940968277,0.9430632001336523,0.8004135802313439,0.818157101906201,0.943777269931135,0.9572624157141824,3.307026163818709,3.1396562575857843,0.5933899863496215,0.22835157945541923,0.5034245632731342,0.7628351799138415,0.9844072431284909,2.2811098153100677,2.5150974464999636,0.712525892641518,9.985355633014073
toward_HQ,3.0,1.0,10.0,1,1,blend,obs,0.5963333333333334,0.7466320959866617,0.9414555462821689,0.8167308952148147,0.7308199767075563,0.9329669225930087,0.8583997261535545,0.8732083280382181,0.9831335730526408,0.9607928366379914,0.7359466829801011,0.9377491092103875,0.8311578199189688,0.7545897888516023,0.9435835201521805,0.8648378493497282,0.7755112934876286,0.9526034174268201,0.8645167926323194,0.7364651030705942,0.9336291017521637,0.9113524127055778,0.7226775480302521,0.9321062066654044,0.7548251543178274,0.8322608699640489,0.9381942223413583,0.9482114837037932,3.8740508644937246,3.549855606827695,0.6009859777085307,0.2255624970438554,0.5506446526371778,0.797792028328459,0.9767007637720629,2.7518518850480995,2.7414736177626247,0.6976138699976124,9.967522794865953
toward_HQ,3.0,1.0,10.0,2,1,blend,obs,0.6073333333333333,0.7510630498664965,0.9423075215342365,0.8197993801137724,0.7414656368792716,0.9367643117403853,0.860295564453576,0.8942617582240795,0.9877084632705275,0.9710600977539504,0.7431691924191011,0.9399217273628205,0.83456127958803,0.7618147782425818,0.945944345157982,0.8645444387207232,0.7758682411092386,0.9516020699050622,0.8626192732309731,0.7421375340958526,0.9350638660579145,0.9075091032035489,0.7403824340811689,0.938469956713433,0.7800468005047558,0.8089300149886991,0.9413632661980986,0.8111891825463434,19.479816445137658,3.3733862206742375,0.6107199499048602,0.22483963369071053,0.49115910016745024,0.7288023129100184,0.9798833446096351,2.2845017009865938,2.6407374631999962,0.7028724977439897,9.970419640756667
toward_HQ,3.0,1.0,10.0,3,1,blend,obs,0.5943333333333334,0.7624046069647072,0.9477447688916801,0.8416773997611368,0.7454894206281577,0.9385925576425056,0.8762757868125832,0.8867437674870027,0.9863687892014142,0.9755539934371817,0.7455648181061578,0.9413573450541292,0.8510582475683148,0.7638002965924587,0.9469602548717695,0.8802610573102644,0.7865648785648287,0.9561571607359886,0.8838373353198907,0.7310241792334972,0.9303509346708847,0.9187254356510265,0.7436314136316337,0.9422188646281614,0.7910532913324215,0.8236325856287934,0.943221712879807,0.923835203337564,8.250626490888001,3.1734476109161993,0.6044847000637353,0.2274344682770729,0.4402053458770558,0.6535571965239981,0.9791080751669382,3.424433938746815,2.666460813698173,0.7122944431840764,9.988415244625
