build,beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
A_orig,1.0,1.0,10.0,2,0,blend,true,0.6066666666666667,0.7758876485328283,0.9584837860300819,0.8493480486609525,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9837113544118309,0.9996793076415849,0.9988833124365456,0.9916956919284723,0.8734885357695009,0.8445766226624959,5.849536987769831,4.604749197082499,0.7407799403985844,0.19820315319033738,1.868819980460654,0.6822139039130227,9.957343414303983
A_orig,1.0,1.0,10.0,3,0,blend,true,0.5996666666666667,0.803878752717961,0.9685319443358067,0.8868676068327315,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.975245622306282,0.9994519128759349,0.9988197900572888,0.9946514833419418,0.8707318176963053,0.8374802835319686,6.025290928073275,4.85176833917007,0.7400591224933456,0.19854523865247256,1.908945132534476,0.691869384862689,9.956750219784329
A_orig,1.0,1.0,10.0,4,0,blend,true,0.598,0.784578114798092,0.9619976576218019,0.8627534682258658,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.9787574077531808,0.9995726225096281,0.9994009828956524,0.9817970188320415,0.88126386374786,0.8565990438080134,4.642127216899696,4.374466316233899,0.7243804666744317,0.20430700232866297,1.7496170649997194,0.6749035658116507,9.943582734023133
A_orig,1.0,1.0,10.0,5,0,blend,true,0.5976666666666667,0.7890068532579498,0.9637141247812452,0.869341482926556,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9887017220858998,0.9998801213558066,0.9999701729738257,0.9943783072983181,0.8748452430702305,0.8443735349620218,6.498513965897737,4.775966775198831,0.7319662537410745,0.20203150273417472,1.8133920197350892,0.6898203301050572,9.94288512515727
A_orig,1.0,1.0,10.0,6,0,blend,true,0.6103333333333333,0.7806900175159017,0.9608064503199639,0.8572897636648785,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.989563949237891,0.9999111001291423,0.9996911282212789,0.9842709167170685,0.8822334746187152,0.8706804276441539,6.243864933737426,4.20281671208747,0.7231189489632734,0.20263495612786078,1.6992891400145367,0.6901327058222684,9.949493345239526
A_orig,1.0,1.0,10.0,7,0,blend,true,0.6033333333333334,0.7699202393846724,0.9568045251519185,0.845652222599071,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9595262901478575,0.9982679092232818,0.9964903716243597,0.9951582424401487,0.8820729198748618,0.8222890313025079,8.091871696097394,4.203942057182042,0.7341120757695343,0.1999106847294197,1.8767832257066475,0.698003734439585,9.954291599636203
A_orig,1.5,0.0,10.0,0,0,blend,true,0.6046666666666667,0.8875538699309932,0.9877753580410639,0.9966310314239117,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.9837029077152367,0.8493810733582803,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294,0.17090394755421054,2.845700535634037,0.020680804682965424,9.805963700651855
A_orig,1.5,0.0,10.0,1,0,blend,true,0.5993333333333334,0.89022336286456,0.9885020474849825,0.9983337927230207,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.9887372685173309,0.847607270289962,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386,0.17242947390301144,2.817653987337745,0.028130851906492643,9.820097081306855
A_orig,1.5,0.0,10.0,2,0,blend,true,0.6036666666666667,0.8798270542602293,0.9861248218430437,0.9955578489145208,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.987499654094021,0.8380588787688339,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748,0.1737281598296316,2.734370446565585,0.07127344279219808,9.805627491485271
A_orig,1.5,0.0,10.0,3,0,blend,true,0.5993333333333334,0.8851423817934414,0.9872650403501135,0.99569771219813,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.9892868431837116,0.8381274308633279,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719,0.17673602618123305,2.6578667629639656,0.058150448719125385,9.831334144687524
A_orig,1.5,0.0,10.0,4,0,blend,true,0.6013333333333334,0.8869419053058994,0.9877343311779355,0.9976724445321807,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.9900784408149204,0.8424398226089785,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122,0.17476202881210873,2.7435596131345634,0.04754999961999583,9.795017215998794
A_orig,1.5,0.0,10.0,5,0,blend,true,0.5966666666666667,0.8908328657954262,0.9886914717898848,0.9992127562026887,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.9953057116556598,0.8429248106846926,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499,0.17426045359471592,2.770567212805953,0.07712783212116962,9.780891774578906
A_orig,1.5,0.0,10.0,6,0,blend,true,0.6156666666666667,0.8842491830812989,0.9872105286760792,0.998457210615665,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.9860831017392034,0.8531187262204104,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626,0.17394901826327316,2.6369699303726795,0.025426457258506088,9.769508933953531
A_orig,1.5,0.0,10.0,7,0,blend,true,0.6036666666666667,0.884938294971118,0.9875490771067073,0.999073743180769,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.9872283687076833,0.8541292818081286,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924,0.17434961176991084,2.7843960997626658,0.06164051575659738,9.829818848057853
A_orig,1.5,0.25,10.0,0,0,blend,true,0.6046666666666667,0.9304855719319167,0.9955403412713935,0.9921597404870564,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.9837029077152367,0.8493810733582803,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294,0.17090394755421054,2.845700535634037,0.16398342553040002,7.540742186826844
A_orig,1.5,0.25,10.0,1,0,blend,true,0.5993333333333334,0.9241526190811318,0.9949834053248552,0.9901213700997298,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.9887372685173309,0.847607270289962,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386,0.17242947390301144,2.817653987337745,0.17101530989828437,7.578036154231812
A_orig,1.5,0.25,10.0,2,0,blend,true,0.6036666666666667,0.9004247167675588,0.9910558786090676,0.9812807687397472,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.987499654094021,0.8380588787688339,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748,0.1737281598296316,2.734370446565585,0.2076656624654132,7.717054704709608
A_orig,1.5,0.25,10.0,3,0,blend,true,0.5993333333333334,0.9301870809127566,0.9953791117784748,0.9952000071788502,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.9892868431837116,0.8381274308633279,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719,0.17673602618123305,2.6578667629639656,0.1938252887724478,7.612805486069882
A_orig,1.5,0.25,10.0,4,0,blend,true,0.6013333333333334,0.9237564331136784,0.9949041787849904,0.9897664954000726,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.9900784408149204,0.8424398226089785,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122,0.17476202881210873,2.7435596131345634,0.18475731401583656,7.561839176214024
A_orig,1.5,0.25,10.0,5,0,blend,true,0.5966666666666667,0.928477387614148,0.9955420387053353,0.9925754597006996,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.9953057116556598,0.8429248106846926,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499,0.17426045359471592,2.770567212805953,0.2048182724675431,7.660050984575376
A_orig,1.5,0.25,10.0,6,0,blend,true,0.6156666666666667,0.9280903006224439,0.9953715311399175,0.9934097701029353,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.9860831017392034,0.8531187262204104,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626,0.17394901826327316,2.6369699303726795,0.17263779160257864,7.537266472752339
A_orig,1.5,0.25,10.0,7,0,blend,true,0.6036666666666667,0.9155747150562654,0.9939342337046644,0.9868323051139657,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.9872283687076833,0.8541292818081286,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924,0.17434961176991084,2.7843960997626658,0.1968420131136419,7.652658514209524
A_orig,1.5,0.5,10.0,0,0,blend,true,0.6046666666666667,0.8900677484559457,0.9890560575308636,0.9626394012970668,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.9837029077152367,0.8493810733582803,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294,0.17090394755421054,2.845700535634037,0.3513311399215562,6.193486573720126
A_orig,1.5,0.5,10.0,1,0,blend,true,0.5993333333333334,0.8839223986356066,0.9882863725819937,0.9597021888659225,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.9887372685173309,0.847607270289962,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386,0.17242947390301144,2.817653987337745,0.3459233107909579,6.263852392494287
A_orig,1.5,0.5,10.0,2,0,blend,true,0.6036666666666667,0.8658277363474517,0.984101070016383,0.9448881768921099,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.987499654094021,0.8380588787688339,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748,0.1737281598296316,2.734370446565585,0.377138134151974,6.4844336831295575
A_orig,1.5,0.5,10.0,3,0,blend,true,0.5993333333333334,0.9043846982596263,0.9920268228112463,0.9726895092416317,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.9892868431837116,0.8381274308633279,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719,0.17673602618123305,2.6578667629639656,0.3658895786465297,6.301151174462143
A_orig,1.5,0.5,10.0,4,0,blend,true,0.6013333333333334,0.8858318078026546,0.9885443992544888,0.9607878185646636,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.9900784408149204,0.8424398226089785,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122,0.17476202881210873,2.7435596131345634,0.3585046623155763,6.23693349704092
A_orig,1.5,0.5,10.0,5,0,blend,true,0.5966666666666667,0.890997337963936,0.9898287427901364,0.965055785610284,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.9953057116556598,0.8429248106846926,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499,0.17426045359471592,2.770567212805953,0.3717522732400601,6.418943137373246
A_orig,1.5,0.5,10.0,6,0,blend,true,0.6156666666666667,0.8898404331760611,0.9896015815918888,0.9639148166766298,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.9860831017392034,0.8531187262204104,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626,0.17394901826327316,2.6369699303726795,0.3580367445111762,6.236711413810173
A_orig,1.5,0.5,10.0,7,0,blend,true,0.6036666666666667,0.8702529296414697,0.9856175452334989,0.9504704173111941,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.9872283687076833,0.8541292818081286,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924,0.17434961176991084,2.7843960997626658,0.3702726187703691,6.379494235618265
A_orig,1.5,0.75,10.0,0,0,blend,true,0.6046666666666667,0.8267477849857734,0.973283242167293,0.9142088734333365,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.9837029077152367,0.8493810733582803,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294,0.17090394755421054,2.845700535634037,0.5468877590577674,7.6049741018463
A_orig,1.5,0.75,10.0,1,0,blend,true,0.5993333333333334,0.8219623223640926,0.9721991318394492,0.9079632418656264,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.9887372685173309,0.847607270289962,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386,0.17242947390301144,2.817653987337745,0.5275735543971879,7.626416627137779
A_orig,1.5,0.75,10.0,2,0,blend,true,0.6036666666666667,0.8114298429243627,0.9687857510353863,0.8925564152949718,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.987499654094021,0.8380588787688339,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748,0.1737281598296316,2.734370446565585,0.5492065657417275,7.785666137213266
A_orig,1.5,0.75,10.0,3,0,blend,true,0.5993333333333334,0.846667092739932,0.9795526638955481,0.9297221399398379,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.9892868431837116,0.8381274308633279,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719,0.17673602618123305,2.6578667629639656,0.5462123727447414,7.666301232972291
A_orig,1.5,0.75,10.0,4,0,blend,true,0.6013333333333334,0.8268023605524609,0.9736234310133518,0.9137196467787756,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.9900784408149204,0.8424398226089785,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122,0.17476202881210873,2.7435596131345634,0.5378972575403314,7.633665140667789
A_orig,1.5,0.75,10.0,5,0,blend,true,0.5966666666666667,0.8292222323521563,0.9744516006856112,0.9169782389804508,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.9953057116556598,0.8429248106846926,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499,0.17426045359471592,2.770567212805953,0.5473755552362605,7.7421848576942995
A_orig,1.5,0.75,10.0,6,0,blend,true,0.6156666666666667,0.8289589739366818,0.9747059089838652,0.9142124494595432,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.9860831017392034,0.8531187262204104,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626,0.17394901826327316,2.6369699303726795,0.5471803707850885,7.623793111374011
A_orig,1.5,0.75,10.0,7,0,blend,true,0.6036666666666667,0.8076702665068473,0.9679010735280668,0.8948986857884768,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.9872283687076833,0.8541292818081286,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924,0.17434961176991084,2.7843960997626658,0.5546832349443517,7.712924756911753
A_orig,1.5,1.0,10.0,0,0,blend,true,0.6046666666666667,0.7746411285908265,0.9570336987481535,0.8542728303976885,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.9837029077152367,0.8493810733582803,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294,0.17090394755421054,2.845700535634037,0.7125005373667521,9.963919277809078
A_orig,1.5,1.0,10.0,1,0,blend,true,0.5993333333333334,0.7709780550506741,0.9552234790440923,0.8455271073466238,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.9887372685173309,0.847607270289962,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386,0.17242947390301144,2.817653987337745,0.6763663936967714,9.935884100191256
A_orig,1.5,1.0,10.0,2,0,blend,true,0.6036666666666667,0.7660411474399624,0.9533383634184499,0.8357352209986938,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.987499654094021,0.8380588787688339,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748,0.1737281598296316,2.734370446565585,0.6902264317850092,9.961113076679139
A_orig,1.5,1.0,10.0,3,0,blend,true,0.5993333333333334,0.7961100930954266,0.9649319434400189,0.8765785160873181,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.9892868431837116,0.8381274308633279,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719,0.17673602618123305,2.6578667629639656,0.7009704526610319,9.969261726418678
A_orig,1.5,1.0,10.0,4,0,blend,true,0.6013333333333334,0.777249259422532,0.9580154017461592,0.8553722773345429,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.9900784408149204,0.8424398226089785,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122,0.17476202881210873,2.7435596131345634,0.6908916510055123,9.956669055249375
A_orig,1.5,1.0,10.0,5,0,blend,true,0.5966666666666667,0.7794652780196365,0.9589252975382868,0.8599802661499677,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.9953057116556598,0.8429248106846926,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499,0.17426045359471592,2.770567212805953,0.7004128366109069,9.965579744103511
A_orig,1.5,1.0,10.0,6,0,blend,true,0.6156666666666667,0.7780004589764546,0.9585276347527127,0.8539908739012579,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.9860831017392034,0.8531187262204104,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626,0.17394901826327316,2.6369699303726795,0.7017507873531391,9.96331100195909
A_orig,1.5,1.0,10.0,7,0,blend,true,0.6036666666666667,0.7582890362654195,0.9507274605865558,0.8322112010116938,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.9872283687076833,0.8541292818081286,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924,0.17434961176991084,2.7843960997626658,0.7064069908934683,9.96590728369388
A_orig,2.0,0.0,10.0,0,0,blend,true,0.6,0.8934420158542888,0.9890189151335664,0.9966139831474613,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.9329481254702764,0.9950703345982432,0.9898184625217529,0.9790177877395059,0.832329269789759,0.28499965301042507,51.945156840537365,7.895627841018813,0.8522268518518519,0.15148929832687755,3.648956106909129,0.05967257417462921,9.793383049877718
A_orig,2.0,0.0,10.0,1,0,blend,true,0.5966666666666667,0.8869202364538114,0.9879575696319075,0.9987009368244852,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.9244487909865371,0.993947577571878,0.9872566299105746,0.9907827857051054,0.8333931259690173,0.4247573461434373,24.422220425059677,7.556535559700818,0.8594948981947457,0.1484321100963302,3.8253484849655868,0.0488858302358794,9.821425465833475
A_orig,2.0,0.0,10.0,2,0,blend,true,0.6046666666666667,0.877821776487426,0.9858123939346919,0.9984156476053859,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.9412013321481546,0.9962737960014603,0.9902004326523025,0.9900064983467337,0.8301040589056871,0.42047060751306764,36.39878858264133,7.348350219808669,0.8542052073901507,0.15091942003529946,3.6645800751064974,0.05386086178968535,9.767162977899911
A_orig,2.0,0.0,10.0,3,0,blend,true,0.5983333333333334,0.8737186079143759,0.9844191858807265,0.9894799382785968,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.952090004720377,0.9975510170299956,0.996128593546682,0.9935091050958214,0.8310485605711335,0.40181548755909174,29.272949339218904,7.788657337909552,0.8526501693269687,0.15212383437882,3.660138011239313,0.023844025408935054,9.816934021582783
A_orig,2.0,0.0,10.0,4,0,blend,true,0.5976666666666667,0.8956323960208719,0.9896290550120994,0.998823336933248,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.9306649127382001,0.9949608477860743,0.9912298904862097,0.9916969132937512,0.8343159148420363,0.3291626248685224,37.23581912842246,7.471034043237812,0.8506765470616422,0.15305828127098853,3.616055570226309,0.04772345826449128,9.801014899558792
A_orig,2.0,0.0,10.0,5,0,blend,true,0.6033333333333334,0.8852855878121241,0.9874008646146534,0.9974553176643166,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.9475470003576941,0.9970283570749097,0.993220197863724,0.9844888542597899,0.8354433862138634,0.44871058386473384,27.716252370074297,6.724311077009592,0.8512112911462928,0.15269095385413425,3.6298557637856463,0.05217399738339358,9.768467403519075
A_orig,2.0,0.0,10.0,6,0,blend,true,0.6173333333333333,0.8823773687795065,0.9867746112451244,0.9979578471858335,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.9394250151731603,0.9960706945450889,0.9900514348555396,0.9841943148749313,0.8391579743916039,0.5741128070659445,16.377729902655894,7.163093246073493,0.8508635075744464,0.15079643409195784,3.5327188342581057,0.02780847867436745,9.810271601265232
A_orig,2.0,0.0,10.0,7,0,blend,true,0.6053333333333333,0.8931686025777563,0.989054900054878,0.9970742103710831,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.9227611017558169,0.9936431376302001,0.9853764921992801,0.9814638380708279,0.8342953047406692,0.5565294415563062,19.911600776260098,6.587807811771253,0.8484952635730445,0.15385544145445146,3.610278726985105,0.05642250060656889,9.851787567765433
A_orig,2.0,0.25,10.0,0,0,blend,true,0.6,0.9265572311262654,0.995110350585365,0.9886971351565508,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.9329481254702764,0.9950703345982432,0.9898184625217529,0.9790177877395059,0.832329269789759,0.28499965301042507,51.945156840537365,7.895627841018813,0.8522268518518519,0.15148929832687755,3.648956106909129,0.19597586714237955,7.640688304187139
A_orig,2.0,0.25,10.0,1,0,blend,true,0.5966666666666667,0.9208687082095449,0.9945665693746816,0.9883061261546991,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.9244487909865371,0.993947577571878,0.9872566299105746,0.9907827857051054,0.8333931259690173,0.4247573461434373,24.422220425059677,7.556535559700818,0.8594948981947457,0.1484321100963302,3.8253484849655868,0.1878242790705901,7.646908570340747
A_orig,2.0,0.25,10.0,2,0,blend,true,0.6046666666666667,0.9085774078602498,0.992442912959403,0.9862782531230881,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.9412013321481546,0.9962737960014603,0.9902004326523025,0.9900064983467337,0.8301040589056871,0.42047060751306764,36.39878858264133,7.348350219808669,0.8542052073901507,0.15091942003529946,3.6645800751064974,0.19037683655857413,7.5813473084774285
A_orig,2.0,0.25,10.0,3,0,blend,true,0.5983333333333334,0.9311646909931595,0.995070862361351,0.9919977469248261,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.952090004720377,0.9975510170299956,0.996128593546682,0.9935091050958214,0.8310485605711335,0.40181548755909174,29.272949339218904,7.788657337909552,0.8526501693269687,0.15212383437882,3.660138011239313,0.16518532153138063,7.536206947674251
A_orig,2.0,0.25,10.0,4,0,blend,true,0.5976666666666667,0.9302718609413999,0.995838647660835,0.990456082541208,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.9306649127382001,0.9949608477860743,0.9912298904862097,0.9916969132937512,0.8343159148420363,0.3291626248685224,37.23581912842246,7.471034043237812,0.8506765470616422,0.15305828127098853,3.616055570226309,0.18678633915616122,7.625904072857648
A_orig,2.0,0.25,10.0,5,0,blend,true,0.6033333333333334,0.9256078427038177,0.9949657643452388,0.9904683027076714,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.9475470003576941,0.9970283570749097,0.993220197863724,0.9844888542597899,0.8354433862138634,0.44871058386473384,27.716252370074297,6.724311077009592,0.8512112911462928,0.15269095385413425,3.6298557637856463,0.19263688197119805,7.660310145560799
