regime,beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp
iso,3.0,0.0,10.0,2,1,blend,obs,0.6073333333333333,0.8803185122543016,0.9862902387499944,0.9954445680646528,0.7414656368792716,0.9367643117403853,0.860295564453576,0.8942617582240795,0.9877084632705275,0.9710600977539504,0.8254580449610407,0.9701985654935853,0.9109082954494508,0.8359124096157318,0.9732092248748115,0.9262836010301626,0.9216341159014987,0.9941951642063435,0.9970157233657599,0.8196915384852328,0.9678442613486636,0.950846068000654,0.8386797903386858,0.9757784522316313,0.9382259051810851,0.9037004599459928,0.8902426195168869,0.29982197018644074,58.20824036269942,5.262778310656296,0.8171373646750991,0.15520502762759167,2.9545019249574067,3.1528306707508853,5.4243195504617905,0.719560799939859,0.6538319348364503,0.1643026486538191,0.2767315041998236,0.8705705920981531,0.8831093653070688,0.9109104803289955,0.9484635413041511,0.4687450430746003,0.5372387682069613,0.9484635413041511,2.0,0.5915936980311226,20.680574603390593,4.994324167617572,0.06572886510340888,9.785541525108364
iso,3.0,0.0,10.0,3,1,blend,obs,0.5943333333333334,0.8931169086555774,0.9889318208668073,0.9968811282439326,0.7454894206281577,0.9385925576425056,0.8762757868125832,0.8867437674870027,0.9863687892014142,0.9755539934371817,0.8357438866849914,0.9728986909808107,0.9303038119873868,0.8420041261342882,0.9745393576089266,0.9432325471910689,0.9390418551897103,0.9964242740984743,0.9995468925829173,0.8141198423381457,0.9666319296205558,0.9605172296319748,0.8701980410451936,0.9846554765796662,0.9682741243126285,0.9247688899082546,0.8898789932517552,0.07770030015983759,135.82612533580377,4.975165610000817,0.8263834323158877,0.152730339332857,3.1321321739043686,3.3048765744131448,5.460530212082416,0.7245108764411987,0.6683657021508327,0.16626893420192923,0.2664603100047743,0.8881241931135642,0.9009678775735364,0.9303022126533828,0.964228718228117,0.6521396057969793,0.4144282451517042,0.964228718228117,2.0,0.0644989796409918,151.865421111504,4.811534932883859,0.056145174290366036,9.798882518205605
iso,3.0,0.0,10.0,4,1,blend,obs,0.5936666666666667,0.8964112674285317,0.9897982084584309,0.9990959747574839,0.7380527681961363,0.9360742157690665,0.8687595196669248,0.901311320130929,0.9896209385327742,0.9785098633185537,0.8258091296132386,0.9707099612292521,0.9217806659720889,0.8376359645016599,0.9738645539477688,0.9372764955407547,0.9411683543988458,0.996735896050181,0.9995465184104675,0.8022137967144835,0.9625911049107471,0.9522903298384329,0.8531127255941409,0.98041543739492,0.9535211848791922,0.9053421769946325,0.8953748354419977,0.2224479199581648,53.803610038944704,4.789800625794392,0.8101404442757593,0.1584781774525432,2.9444882515906463,3.09025805387381,5.449983008354409,0.7170443285018625,0.647838323690724,0.1653088686992228,0.28035682521549,0.8795351538157522,0.8919512510768146,0.9217777110045856,0.9675436716886233,0.6850520993975004,0.41017715270306454,0.9675436716886233,2.0,0.2417570221244442,57.23276444868743,5.209177424376766,0.06920600481113857,9.79324338033451
iso,3.0,0.0,10.0,5,1,blend,obs,0.6016666666666667,0.8783386230684638,0.9857670308073401,0.9954473128077658,0.7455467558336333,0.9396464971143258,0.8689783870295196,0.8886794534725371,0.9867587714280831,0.9680614485076889,0.8313931209597734,0.971741384916117,0.9192351911080134,0.840929490241111,0.9744473018187512,0.9325720151678232,0.922484465324707,0.9942641678277669,0.997974669741878,0.8175314930943842,0.9675645771728969,0.9531605395119733,0.8451053387793795,0.9781455487936139,0.9501805684454812,0.9259374735970405,0.8859772288857723,0.1115403972288989,109.49305192459305,5.030030773354213,0.8278612408581463,0.15266298054046792,3.117565422948196,3.299129323337462,5.6242324748774735,0.7309525824269445,0.6695608968697161,0.16409333885007304,0.26969301063228457,0.8805438514219476,0.8928448369179266,0.9192348090641743,0.9262659515333419,0.6230178496084963,0.40515547543167574,0.9262659515333419,2.0,0.12030576574284053,100.0747015565576,4.930915928959745,0.06139168555722829,9.775662075282284
iso,3.0,0.0,10.0,6,1,blend,obs,0.6143333333333333,0.8769892805878752,0.9854824926593717,0.9969543146487493,0.7456683482085398,0.9397903871428176,0.865653995044991,0.9012676064144141,0.989489710840638,0.9766988285813027,0.8228352261111422,0.9696241753740874,0.9163233809264827,0.8306365271559477,0.9715841514970076,0.9293080092276504,0.9205361167161386,0.9939902599536757,0.9989632785652554,0.8211948781640275,0.9688363925326401,0.9519124369009112,0.8489252291099199,0.9794504160027693,0.9568985981901053,0.900960416370359,0.907408774338375,0.7322529151255935,16.458928982773323,4.278238246429458,0.8037349385724958,0.15741788869456172,2.8122073269301335,2.980692632027734,5.273320613566496,0.7390441276660771,0.6540080037229257,0.17017224777044396,0.28331442217385255,0.8763327000514338,0.8887546334009241,0.9163248802577207,0.9661241668174732,0.7141452654215168,0.4431214177069429,0.9661241668174732,2.0,0.7665240111219686,11.423770672433013,4.042227033657413,0.08503612394315135,9.789153140995195
iso,3.0,0.0,10.0,7,1,blend,obs,0.6016666666666667,0.8958647374017281,0.9897802275025472,0.9991099979749452,0.7215200190961615,0.9278863843018467,0.8496374967860413,0.8741148530830418,0.9832436798607096,0.9631039177055036,0.8074766712145011,0.9637731173669318,0.9033383284414686,0.8181265542478569,0.9669149483620992,0.9215781040299177,0.9405479763210742,0.9967300308434078,0.9988839665557998,0.7932396717005985,0.9587519079467586,0.9398302706844601,0.8590733080100699,0.9825088729905495,0.9585303008529171,0.9130892931475165,0.8924029490485821,0.5680679440640919,24.295656144510286,4.8113073782670925,0.8091099804123831,0.16044594213678984,3.0312978107738466,3.187094936932607,5.533776946169396,0.7193155772067057,0.6427023667832996,0.1630758387130174,0.27254701433064177,0.8611332284582264,0.874543447253961,0.903336100673044,0.9430522584005677,0.6839460572720182,0.48780796258694314,0.9430522584005677,2.0,0.6886070241182989,14.947687075026,4.920110498438496,0.07661321042340619,9.796180169812741
iso,4.0,0.0,10.0,0,1,blend,obs,0.6053333333333333,0.8914254874685525,0.9886928494306699,0.9981224712204894,0.7133100643170126,0.9218419586366273,0.8433927254285128,0.8408991395793164,0.9732512944131324,0.9404076579088233,0.784714862462967,0.9533955809159633,0.8871718542635203,0.7926495555613995,0.9564099069967033,0.9027534005612425,0.9359318862586747,0.9960670038466133,0.9996445631386579,0.8159353320371414,0.9668696825286437,0.9523999745362662,0.8658180113002365,0.9836322365723341,0.9589114360482772,0.9227800740471829,0.904749892885314,0.7027786038542094,14.995125954621995,4.369297757785721,0.8323863424961304,0.14470094250361232,3.8006805067359783,4.08800577305621,7.637409684599515,0.7621416132899156,0.7033561182277511,0.1440973811682425,0.25854303144095625,0.8526453063933682,0.8635721944543987,0.8871724241842993,0.919039493954385,0.7138039087627757,0.4403776566613532,0.919039493954385,2.0,0.7245321720396113,14.347720629974104,4.524928101081899,0.058785495062164426,9.765685071168763
iso,4.0,0.0,10.0,1,1,blend,obs,0.599,0.8823840886890781,0.9869345085784588,0.9973284110080962,0.7086969451584251,0.9210921041754973,0.844506288041792,0.8410005818861774,0.9737415836446568,0.9442270275623925,0.7827930872633445,0.9539371436126639,0.8828206331365233,0.788615588381785,0.9556689717625986,0.8990560900854966,0.9265131207218398,0.9950139451798087,0.9984911152389867,0.8045646795065016,0.9630220295655836,0.9471425402681141,0.8305900654108851,0.9742861722563981,0.9362301021153624,0.9201160494947087,0.8970706368994431,0.6378034302654715,24.17138176213103,4.838247175660665,0.8422481636753969,0.14109064035000413,3.63948380849962,3.8311914871211954,7.45869398910784,0.765510088673864,0.7124585821025429,0.14853640267332097,0.2594645900095385,0.8523384621014515,0.8620337876737156,0.8828227560262837,0.9063542296425503,0.7400965731274172,0.4619859791792481,0.9063542296425503,2.0,0.7344601950325242,16.231675097821014,4.295390661039334,0.05305150657132114,9.846052450632344
iso,4.0,0.0,10.0,2,1,blend,obs,0.601,0.8688667513553964,0.9836468763853473,0.994444938784706,0.7108968772851345,0.9217597764492446,0.8331694479757035,0.851343605078591,0.9766696211982112,0.9461029557018421,0.7864414193249359,0.9560937066856033,0.882028771162506,0.7965747799989824,0.9595118813789364,0.8973059712097068,0.9099227636461433,0.9923698964773707,0.996324086365336,0.8098106962979956,0.9643636809858858,0.9436462060633506,0.818629495747922,0.9691095713554841,0.9098390429799486,0.9105349264623153,0.9064599503713122,0.012338841600096052,380.35987577628936,4.176194933717929,0.8312781398865995,0.1458455476421369,3.6626231084319967,3.858559185075608,7.018044778529794,0.7606603254864541,0.678542688916252,0.1490309783628182,0.26620593287797345,0.8432399210922088,0.8554321507808604,0.8820340149905724,0.9414040432500806,0.9216765492233587,0.613853022945137,0.9414040432500806,2.0,0.1572848897824457,96.83711522955475,4.348290037925103,0.08211763657020213,9.827334940432415
iso,4.0,0.0,10.0,3,1,blend,obs,0.5993333333333334,0.8810143586277025,0.9862967388746466,0.9946671733081031,0.7386707190749287,0.9346706789398886,0.8678180880842293,0.8754520701966486,0.983191817079291,0.9693473059107836,0.8050131473375509,0.9614694014681701,0.9092695632811367,0.8135333059634005,0.964318794691659,0.9234176640329058,0.9278322326942617,0.9949472867432498,0.998382188175117,0.8279557631662053,0.9712032732572219,0.9642309813823887,0.8646620705964605,0.983293057853031,0.9695370965554804,0.9061634844633017,0.9106103723109825,0.7047291874602298,21.749491780519204,4.070685614344408,0.8235349778548544,0.14962004979235266,3.2999960933353067,3.5476277726871346,7.117367409766461,0.7647198463376028,0.688578234093114,0.1523979664352009,0.27071591850228166,0.876998634492109,0.8873720574567749,0.9092686260214613,0.9461852072049582,0.7538898014762151,0.4842580611923497,0.9461852072049582,2.0,0.6137927926113746,28.517179125309212,4.281045790702477,0.07614161224448882,9.831248062064363
iso,4.0,0.0,10.0,4,1,blend,obs,0.6013333333333334,0.8942165533217213,0.9893791934277512,0.9992655642076254,0.7132430269527754,0.9227665100069653,0.850761246335476,0.8567869710540431,0.9784032167429594,0.95692831953939,0.7845669061304702,0.95441085552297,0.8929402481259865,0.7903813966071896,0.9563211374769398,0.9067407988860945,0.9389490912193655,0.9964860110058721,0.9995108431129145,0.7976047286654971,0.960842200184369,0.9484356444363565,0.8544089202794733,0.9813888454972594,0.9578985356773259,0.9072462969478092,0.9092250859083197,0.12371044506221512,111.7133054369525,3.9549855258319457,0.8249961531045837,0.1487984937097386,3.4047303928623744,3.6081311763843713,7.534308173020174,0.7640868305125172,0.6868931650262403,0.1493739632298215,0.26992288054031716,0.8593037363385068,0.8698215280763764,0.892940315355019,0.9417783670521692,0.7613091580968806,0.45651586783183196,0.9417783670521692,2.0,0.1572797137704341,96.77195523043159,3.8807657610720936,0.07719366548627694,9.771638115341613
iso,4.0,0.0,10.0,5,1,blend,obs,0.6063333333333333,0.8923720092895988,0.9888774458695151,0.9977276112803117,0.7268620173508902,0.9300249951883434,0.8567329485459545,0.8834216637090271,0.9852896984419492,0.9664502973395066,0.8020826430794453,0.9614865524659073,0.9008155266936348,0.8103227125244118,0.9639933225123734,0.9160383516770948,0.9364873897828916,0.9961880099703886,0.9992697426873032,0.8108275074258193,0.965472932023054,0.951428800369774,0.8572307242672963,0.9817305052446166,0.9578386000373761,0.896769845453944,0.9026028069827537,0.7345057927731412,12.189781547547454,4.467395930996216,0.8175933869555482,0.15139329595915244,3.2909312089064304,3.49861468482619,7.190060126543554,0.7678364474639242,0.6618535209076627,0.1514167263757893,0.26212213486856056,0.8658665327047219,0.8765678789205634,0.9008145929322752,0.9354615946109185,0.7175468095641852,0.4434314525251358,0.9354615946109185,2.0,0.7359229476521029,13.70566485833696,4.4834372225490515,0.10598292655626151,9.721234070021778
iso,4.0,0.0,10.0,6,1,blend,obs,0.615,0.8790373090711071,0.9858343403321693,0.995559512693782,0.7214317268074452,0.9273959381087734,0.8489314328534987,0.8778786317241433,0.9842446645873109,0.9693075482067033,0.7972146928241028,0.9596743312062878,0.8996660458998353,0.805779209513584,0.9624891616984204,0.9140466247479673,0.9224013115318273,0.9942394634870315,0.9982038268228781,0.8055888141373652,0.9633008718451788,0.9452758728215136,0.8431660690555887,0.9775413559058727,0.9460023292966878,0.8965871115106938,0.9080355558800648,0.5678580882452607,31.140032191301742,4.1148067364908,0.8320817935452083,0.14376694191016703,3.4650399440773603,3.663910830446818,6.784635660504519,0.779747596521879,0.6935847953937835,0.155618301376157,0.25870958494369967,0.8595306799054137,0.872036174829729,0.8996746155655188,0.9569093483257818,0.7630084242487558,0.45275381360255396,0.9569093483257818,2.0,0.6242416494734369,22.319316471918476,4.245926220724533,0.08616280112809548,9.821981125977505
iso,4.0,0.0,10.0,7,1,blend,obs,0.6006666666666667,0.8797116299561887,0.9860139454959841,0.9960795782182,0.6903373195377589,0.9106082726057474,0.82581298436575,0.8245734396796349,0.9682939003382414,0.9360888915481493,0.7688572678262744,0.9474037459155169,0.8751864635196193,0.7779777347681204,0.9508119553425871,0.8922887947179433,0.9252295972889452,0.9946640918728632,0.9981364875071224,0.7861591393639676,0.9557351036949907,0.935062025627946,0.8411278833637272,0.9769547774039149,0.94448685989993,0.9229397290777791,0.8975521689136305,0.5710124408033218,27.715968405371733,4.409082684381558,0.8526192377603072,0.13904448448975493,3.9644638841028477,4.2181290923464125,7.598167361393282,0.7654923745099927,0.7231828906201583,0.14652503853087473,0.24984381021046903,0.8370724336908492,0.8493416087099996,0.8751835514131008,0.9236084730079399,0.8245860356384159,0.5634476832845918,0.9236084730079399,2.0,0.5968278933636227,27.587675170687497,4.595542596755708,0.0423094838898344,9.780606391526602
toward_HQ,0.5,1.0,10.0,0,1,blend,obs,0.601,0.7907983578476235,0.9643867776155691,0.869477866628327,0.9259372388476391,0.995336832515242,0.9858340655473085,0.9698691972040842,0.9992727760407697,0.9980798149232176,0.8184514403963428,0.9736345520766189,0.9054637375285549,0.8387180309998314,0.9791964941151391,0.928043903136368,0.8284541243430832,0.9765078789195181,0.9163960666100823,0.8606955857778885,0.9813323913456088,0.979812306121063,0.7929126197410824,0.9644062039045862,0.8737251872126678,0.8161730134449754,0.8758902973559055,0.8525662960784512,4.642484184722566,4.964598598844453,0.7258782934411272,0.2018864607142381,-1.3440479327260313,-1.2572186874071787,0.9647406951190648,0.2602060534406907,-0.4137493777980286,0.2666315198807488,0.2906689622263573,0.9739275154958096,0.9580082365470535,0.9054607038614628,0.5913628908745581,0.11588749829666138,0.26279382648247995,0.9739275154958096,0.25,0.9244053415967024,3.0051851799956797,3.6198983321628315,0.6739554312387193,9.92875927695021
toward_HQ,0.5,1.0,10.0,1,1,blend,obs,0.6016666666666667,0.7857520634094322,0.9623881220742381,0.8623337408048954,0.9232402797341468,0.9951129164258633,0.9842207744505436,0.9938634430067032,0.9999623012663723,0.9999318297230156,0.8129224887190323,0.9716707108103617,0.8976269021672755,0.837288235850181,0.9786923783163743,0.925147105378137,0.8250756649856624,0.9753133134022295,0.9116759924697224,0.8623619713610864,0.9819330325015122,0.9786782980176308,0.7745612297388109,0.9572005429863252,0.8491629425872905,0.813670582841557,0.8729667346200247,0.8122812068751721,8.272427785254836,5.154972190203435,0.728407607876772,0.20128618322703606,-1.3820218021702355,-1.263932116036755,0.9393313292273066,0.2564045191807393,-0.3991059205644895,0.27353809527007,0.30139169393864285,0.971571364690079,0.9544621404205699,0.8976260731408134,0.5420279334199378,-0.14670816965101535,0.09994421546652976,0.971571364690079,0.25,0.9123236769602011,4.508255380565412,3.520327372086365,0.6555104397452288,9.912867075129583
toward_HQ,0.5,1.0,10.0,2,1,blend,obs,0.6073333333333333,0.7870013378348932,0.9627492104667683,0.8651365462379155,0.9273855786203093,0.9954771703352394,0.9848994109054461,0.9854349360824064,0.9997524518426394,0.9991196795950809,0.8152292024709114,0.9723953155483832,0.9005939162981035,0.8366020925266577,0.9784212607986156,0.9236227008843865,0.8261097307623477,0.9754615942527092,0.9126160941159113,0.8723213802785941,0.9841666462713019,0.9789847689875371,0.7828002771536003,0.9599984266907079,0.8636486355331782,0.8141842599748202,0.8748912563307341,0.35826448790087556,54.10070332030462,4.947346821961638,0.7387381448025361,0.1969912806864154,-1.3370210424274185,-1.2684719917708276,0.8419134029574545,0.23417965685855674,-0.4229546106245705,0.274701424855544,0.3031699700141373,0.9728933424721998,0.9562526003129523,0.900610532736041,0.5548182072498409,0.1354782279296066,0.27778677247461314,0.9728933424721998,0.25,0.8791768478251566,8.4082640318463,3.622764934924939,0.6571342674831272,9.940751034697545
toward_HQ,0.5,1.0,10.0,3,1,blend,obs,0.598,0.8031349191629537,0.9678127581078492,0.8868213920358794,0.9520226515150687,0.9981181817926632,0.9936186053357503,0.969938420998898,0.9992643145625311,0.997473747619589,0.8299064956051199,0.9767812055073303,0.9170735699153593,0.8507136602861869,0.9822705337099699,0.9372832986642392,0.844048828122636,0.9804084168077651,0.9311663289087926,0.8808252902148656,0.9861172715776114,0.9874838348147623,0.7898175152397393,0.962124044571504,0.8769866390919004,0.8094243972300065,0.871413228030749,0.7518684447556064,11.450514960075237,4.9411580261515535,0.7361663440508346,0.20010738028790614,-1.300965059263967,-1.233590576658479,0.9222906525956999,0.2558107019438454,-0.4291255438048622,0.27709552425202244,0.3091374774113113,0.9840803827953613,0.9696779689254615,0.9170759383416858,0.6042953444017148,0.11954202941753125,0.29432543638935615,0.9840803827953613,0.25,0.8902528471940524,5.503372846954213,3.7669717694939084,0.6849362457487075,9.948293450797118
toward_HQ,0.5,1.0,10.0,4,1,blend,obs,0.6003333333333334,0.7891157459760569,0.9634136625315999,0.8662556262495603,0.9365297666671868,0.996695886566539,0.9892747042075059,0.9826427101477284,0.9997287042278465,0.9991426757830413,0.8152858028814485,0.9726014262923603,0.9009210603403794,0.8357753897967335,0.9784949447347738,0.9240183341347498,0.8274859219389384,0.9760931230082457,0.9144045681608175,0.8680485967224625,0.9833197066308981,0.9810065796717268,0.7821046655338719,0.9600028345118365,0.8609049470912913,0.8038947056257454,0.8667583964891462,0.7763229872120856,9.451351397492079,5.189263124037596,0.7439836269258253,0.19684639415444763,-1.4097144836796252,-1.3538054135620912,0.7752043446078762,0.2147408027657121,-0.44785446583235244,0.2782719343531513,0.30986380952669057,0.9774738506586153,0.9604105943562097,0.9009249869026947,0.5549570744554342,0.10843419446134062,0.2741703716819527,0.9774738506586153,0.25,0.8867860549533662,5.2233204302978935,3.8451094152481917,0.6625952685980646,9.92861862273806
toward_HQ,0.5,1.0,10.0,5,1,blend,obs,0.599,0.7950605108811171,0.9656304856539116,0.8747376694207957,0.9385976063294804,0.9968845410455563,0.9893931273720541,0.9871168630751941,0.999862853653805,0.9995462734024755,0.8189679455215804,0.973509455835985,0.904332443493063,0.8411290698603924,0.9797932738015355,0.928629589235599,0.8322664932046522,0.9774623882827598,0.9195562078841112,0.8726343817775726,0.984444632025613,0.9818639170057605,0.7785127916576738,0.9584978270526345,0.8544722502070957,0.8089872311609566,0.8711623274333828,0.8356367115206514,6.532828510201681,4.850817825911597,0.7355933112867987,0.19987959727496013,-1.4426810725750356,-1.376164771923915,0.8854472553360502,0.24206218568808036,-0.4302523942113476,0.2780695154983253,0.2988784084206819,0.9775873737069509,0.9608532134040499,0.904331052405052,0.5926278700763746,0.164138537484285,0.2903290089202716,0.9775873737069509,0.25,0.9115973610033085,3.7968595681240505,3.535397879148367,0.6723145798994279,9.933821492989125
toward_HQ,0.5,1.0,10.0,6,1,blend,obs,0.616,0.7901508447184713,0.9636730035978391,0.8689901297391741,0.9326290534892536,0.9962915259141574,0.9872306265378656,0.9910211003909676,0.9999122365078535,0.9998289413537753,0.8201583495139682,0.973915157670481,0.9060770611796125,0.8408546541815572,0.9797387373168706,0.9281914400569022,0.8297821727326763,0.9766500669673751,0.9170146057929739,0.8785841300561166,0.9860103994341615,0.9811731561220904,0.7812883966954531,0.95927313637655,0.8606367559368789,0.8174625615598935,0.8812902897362873,0.8482087891087012,6.682454566303713,4.2639351385572635,0.7312416858315297,0.19855420767705279,-1.3989945511018413,-1.302070382850563,0.9030680539952484,0.2553416873322203,-0.42169912067396065,0.2841564749385873,0.30785636410348916,0.9749127640634635,0.9582839035115283,0.9060705368399264,0.6307784866759735,0.14358501304744342,0.3704328319033148,0.9749127640634635,0.25,0.920869116244122,3.9336908149875027,3.253709285681986,0.677040808006181,9.940218567296593
toward_HQ,0.5,1.0,10.0,7,1,blend,obs,0.5973333333333334,0.7766987669839565,0.9595495913962644,0.8495746557465261,0.9108719452850226,0.9931440740384782,0.9788654641522739,0.976073690587762,0.999424190303706,0.998661113453491,0.7935099339915122,0.9656398857283831,0.8759137610382672,0.8124894701051926,0.9717749298775675,0.9015247979187391,0.8112895691911214,0.9714958105364019,0.898613204803735,0.8452599802919938,0.9771229240356484,0.9720863636010534,0.7815094499840602,0.960294025835171,0.8567974747208366,0.8054703181492197,0.8638238549460462,0.5726670114767922,22.763580990677486,5.434495635377808,0.7401854082899716,0.1987281508089685,-1.2654286838062416,-1.1959711150532069,0.9551499811070296,0.2533139970129781,-0.4211879642875689,0.2716474236456885,0.2968050124377688,0.9636837883342687,0.9435402601668018,0.8759336712553443,0.4813342893661355,-0.04245718507402563,0.13303017153574326,0.9636837883342687,0.25,0.8376178941905424,8.865304225308714,4.1644875972820525,0.6745019613005468,9.944143878243967
toward_HQ,1.0,1.0,10.0,0,1,blend,obs,0.602,0.7818712220601266,0.9610624692409376,0.8604522598447548,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.7965640664523641,0.9661744940653568,0.8843711677977981,0.816504856764269,0.9717844097599161,0.9106465989537568,0.8139065131990068,0.9711202691107433,0.9037158295368627,0.8152049425916004,0.9671472932309965,0.9593264436918949,0.7755667054799568,0.9577886401990615,0.8461448610235041,0.8098024100254458,0.9050112674864637,0.9121582386568734,3.975089315751122,3.9821995963297643,0.6691442168390865,0.2168071365107618,-0.7540038074048281,-0.6369717534228323,1.9614191779164032,0.45094288433068896,-0.25005678564505873,0.23414591320390782,0.26516753038274926,0.9404934721787352,0.9259062498402119,0.884364793924316,0.6819082748227626,0.05444436799417591,0.3950990606859687,0.9404934721787352,0.25,0.9694222224185787,2.2977481868144944,2.7655129686826614,0.7009996699757477,9.951811280416281
toward_HQ,1.0,1.0,10.0,1,1,blend,obs,0.596,0.7775461990723069,0.9592235986713369,0.8530791334282651,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.792120752537628,0.9647203375816743,0.8787906688919688,0.814250219238797,0.971266612503298,0.9074083485694918,0.812379651364561,0.9705803871881743,0.8992502856190685,0.8173630207693245,0.9682655399386704,0.959490551830468,0.7516881649967955,0.9476253682107156,0.8063192014046772,0.8122731943230235,0.9088684065682291,0.8975122254710184,5.698594491534143,4.152588324132452,0.6644747528444119,0.21852336236698436,-0.6773639864584138,-0.5400900813703373,1.9736798969793354,0.45893307698084773,-0.20977917163946225,0.2385805624760321,0.2727076135901255,0.9348667778258676,0.9204129614106757,0.878795191835234,0.680635980586784,0.07742327441466068,0.3841200695778584,0.9348667778258676,0.25,0.9654920421140893,2.854590294350119,3.018989812656506,0.66871224862031,9.927976017165292
toward_HQ,1.0,1.0,10.0,2,1,blend,obs,0.6066666666666667,0.7758876485328283,0.9584837860300819,0.8493480486609525,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.7928808184527808,0.9651146352200579,0.8769808238145536,0.8156024238497267,0.9717898455546429,0.9048763709288142,0.8114413285309152,0.9703107446564063,0.8963980103297108,0.8306096750482711,0.9724505396749836,0.9597267236140373,0.7637424753409603,0.9521374655045076,0.8266949551167125,0.7968798389702557,0.9040311198973409,0.6663625178274446,27.354567079932778,4.120163814938536,0.6769724343453156,0.21419065021466674,-0.727060594000441,-0.6323942275077683,1.868819980460654,0.44417514370909317,-0.23803876020392958,0.2407015202525269,0.27335094202331384,0.9383701300591394,0.9223905137449024,0.8769883554102721,0.6515442453496177,0.11917768559521132,0.3581585740619829,0.9383701300591394,0.25,0.9570044679112357,3.6568357698484455,2.987858363425581,0.6822139039130227,9.957343414498594
toward_HQ,1.0,1.0,10.0,3,1,blend,obs,0.5996666666666667,0.803878752717961,0.9685319443358067,0.8868676068327315,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.8145246036001108,0.9721944842610517,0.9032307431565946,0.8360000919519268,0.9777976360035544,0.9270752198000626,0.8375235264909247,0.9781325474496325,0.9247857238632747,0.8356828659360318,0.9738624809212527,0.9719826607035849,0.7789552431662694,0.9584978806330365,0.8536889645921253,0.7997940461387458,0.904264295235686,0.8354628612475621,9.074843847947296,4.105097040531594,0.6757348309427154,0.21605321488783844,-0.6776808682574845,-0.5830001884390873,1.908945132534476,0.45595386833471363,-0.23591551652797532,0.24291844608874938,0.27725193291183087,0.9561363069496804,0.9429939886756329,0.9032372449864671,0.703303189053569,0.13945253393518833,0.38410442039543713,0.9561363069496804,0.25,0.9499662520589576,4.505763493307339,2.979432516439393,0.691869384862689,9.956750219979583
toward_HQ,1.0,1.0,10.0,4,1,blend,obs,0.598,0.784578114798092,0.9619976576218019,0.8627534682258658,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.7988163873729972,0.967174985989688,0.8864847735866315,0.8179384080914196,0.9726053592578869,0.9105958645724807,0.8173223435675361,0.9723613111796916,0.9052438050106907,0.8258719013451767,0.9710579447883849,0.9643504573132619,0.7688014816817721,0.9549056934937803,0.835753507574516,0.794496199958928,0.9016336201774989,0.86581123619732,6.88648522651948,3.9891753916299644,0.6872415144640972,0.2140132525606052,-0.8571854981955523,-0.7483809169722971,1.7496170649997194,0.4197139840629156,-0.2551895817487351,0.24698800384561753,0.27871268541395244,0.9455451520858977,0.9301030545124196,0.8864887277206249,0.6913387112173003,0.13759716240945383,0.4353983349576821,0.9455451520858977,0.25,0.9479145447511831,3.506937520703772,3.074589473211618,0.6749035658116507,9.9435827342259
