geom,beta,rho,D,fixed_magnitude,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
mixture_HQ,2.0,0.5,10.0,1.0,0.6029166666666667,0.8639826708499238,0.9840856718564054,0.9602465047760195,0.7863639583842897,0.9580523968702273,0.8995932519283943,0.93891213718513,0.9958294786429867,0.9909828733337916,0.8240334751278985,0.9730966029657644,0.9126576640686415,0.8604102253835789,0.9253737516002993,0.7837300189173374,17.525755091195272,3.886929023056364,0.6645094875250281,0.2077808178261255,1.2375652238526076,0.3767015188572914,9.884540607378337
mixture_HQ,2.0,1.0,10.0,1.0,0.6029166666666667,0.7655300391691356,0.9519155214758388,0.8409792010620575,0.7863639583842897,0.9580523968702273,0.8995932519283943,0.93891213718513,0.9958294786429867,0.9909828733337916,0.7664401389032466,0.9528109980988022,0.8585789437155498,0.8025712776813798,0.9354475799426253,0.913877284499278,7.211633911058769,3.4263628308620273,0.6179293838426123,0.22531093436278304,-0.014500101675103374,0.7032798637650233,9.970742276079012
mixture_HQ,3.0,0.0,10.0,1.0,0.6015416666666666,0.8858352135679891,0.987452134079119,0.9966118186279393,0.7416938562082934,0.9373512217610381,0.8658258891674068,0.8898681383787653,0.9868400207818481,0.9707700522845515,0.8260471002848844,0.9700755302435717,0.9167627224668042,0.9143402702615434,0.8926546735632432,0.3750324899835745,57.564023985097066,4.948608903420378,0.817476965349407,0.1549673255889674,3.042322669172054,0.06391833806776782,9.786847159219864
mixture_HQ,3.0,0.5,10.0,1.0,0.6015416666666666,0.8639975330891527,0.9839732458154891,0.9560383398532022,0.7416938562082934,0.9373512217610381,0.8658258891674068,0.8898681383787653,0.9868400207818481,0.9707700522845515,0.7855154871041463,0.957300875283378,0.8808272689643907,0.8658084964427875,0.9287130957187296,0.7499570152740325,20.807719412649007,3.6070356365709904,0.688968736819432,0.19969416650167235,1.809237629059253,0.3874825006126951,9.884703567557239
mixture_HQ,3.0,1.0,10.0,1.0,0.6015416666666666,0.7542048133829282,0.9446329332913235,0.8282260089669279,0.7416938562082934,0.9373512217610381,0.8658258891674068,0.8898681383787653,0.9868400207818481,0.9707700522845515,0.7433691220394526,0.9404753656827584,0.840151292049013,0.8196027641177972,0.9429369113196953,0.9232288545685794,6.864333189630197,3.278896129095299,0.5993391128630298,0.226162696349455,0.5060344578571356,0.7099623712123911,9.979692153402468
mixture_HQ,4.0,0.0,10.0,1.0,0.6035,0.8846791500451652,0.9871758079633405,0.996136127474939,0.71624588352522,0.9239442637827634,0.847900895943568,0.8551644907976791,0.9774491368977163,0.9533549073120288,0.7890814750086985,0.955850527658235,0.8918593189811169,0.9108556010648682,0.905038946505701,0.5068421037579932,78.00437035684187,4.300087044901155,0.8320922744098286,0.14553254954461486,3.5659936183689895,0.0727181409385806,9.795722528393052
mixture_HQ,4.0,0.5,10.0,1.0,0.6035,0.8674582019496666,0.9848141510445223,0.9569153629061897,0.71624588352522,0.9239442637827634,0.847900895943568,0.8551644907976791,0.9774491368977163,0.9533549073120288,0.759779313653359,0.9456622400945632,0.8619650555848959,0.8700761493364985,0.9326618121048496,0.7608641831987091,43.55063307302244,3.49272476614646,0.7018539654475006,0.19378216080033023,2.2221448697528565,0.3952323417789946,9.893558484604373
mixture_HQ,4.0,1.0,10.0,1.0,0.6035,0.7480867634575848,0.9404778275041562,0.8229579365874364,0.71624588352522,0.9239442637827634,0.847900895943568,0.8551644907976791,0.9774491368977163,0.9533549073120288,0.7256833978157956,0.930511060813038,0.8284512879899653,0.8320722948666766,0.9469584856461294,0.9038700642551154,8.476929233810797,3.184318795404168,0.5975955165202264,0.2247510569789136,0.8597220853216034,0.7117139139700073,9.98517096962321
toward_HQ,0.0,0.0,10.0,1.0,0.6007916666666666,0.8913142727152362,0.9887026536388412,0.9985699059614771,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.9229367643454376,0.9943117194377187,0.9990226940307307,0.9235110666843811,0.9236424791851211,0.8073055787656448,14.4750035127352,3.803685733642256,0.6418194341283678,0.22138226798282057,-0.03620240730265522,0.0021954499813686985,9.827359106406593
toward_HQ,0.0,0.5,10.0,1.0,0.6007916666666666,0.8496988123166236,0.9807207559002032,0.9469747182128461,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.8853866997349066,0.9889829862783197,0.9672377379978172,0.8790486760869758,0.8790611723653352,0.8290854545797801,7.607227690006976,4.615488942920536,0.7210910956047246,0.20349313408014064,-1.339955850977304,0.40205266025537145,9.84378881970885
