beta,rho,D,seed,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc
2.0,0.0,10.0,4,0.5976666666666667,0.8956323960208719,0.9896290550120994,0.998823336933248,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.9306649127382001,0.9949608477860743,0.9912298904862097,0.3291626248685224,37.23581912842246,7.471034043237812,0.8506765470616422
2.0,0.0,10.0,5,0.6033333333333334,0.8852855878121241,0.9874008646146534,0.9974553176643166,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.9475470003576941,0.9970283570749097,0.993220197863724,0.44871058386473384,27.716252370074297,6.724311077009592,0.8512112911462928
2.0,0.0,10.0,6,0.6173333333333333,0.8823773687795065,0.9867746112451244,0.9979578471858335,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.9394250151731603,0.9960706945450889,0.9900514348555396,0.5741128070659445,16.377729902655894,7.163093246073493,0.8508635075744464
2.0,0.0,10.0,7,0.6053333333333333,0.8931686025777563,0.989054900054878,0.9970742103710831,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.9227611017558169,0.9936431376302001,0.9853764921992801,0.5565294415563062,19.911600776260098,6.587807811771253,0.8484952635730445
2.0,0.25,10.0,0,0.6,0.9265572311262654,0.995110350585365,0.9886971351565508,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.9329481254702764,0.9950703345982432,0.9898184625217529,0.28499965301042507,51.945156840537365,7.895627841018813,0.8522268518518519
2.0,0.25,10.0,1,0.5966666666666667,0.9208687082095449,0.9945665693746816,0.9883061261546991,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.9244487909865371,0.993947577571878,0.9872566299105746,0.4247573461434373,24.422220425059677,7.556535559700818,0.8594948981947457
2.0,0.25,10.0,2,0.6046666666666667,0.9085774078602498,0.992442912959403,0.9862782531230881,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.9412013321481546,0.9962737960014603,0.9902004326523025,0.42047060751306764,36.39878858264133,7.348350219808669,0.8542052073901507
2.0,0.25,10.0,3,0.5983333333333334,0.9311646909931595,0.995070862361351,0.9919977469248261,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.952090004720377,0.9975510170299956,0.996128593546682,0.40181548755909174,29.272949339218904,7.788657337909552,0.8526501693269687
2.0,0.25,10.0,4,0.5976666666666667,0.9302718609413999,0.995838647660835,0.990456082541208,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.9306649127382001,0.9949608477860743,0.9912298904862097,0.3291626248685224,37.23581912842246,7.471034043237812,0.8506765470616422
2.0,0.25,10.0,5,0.6033333333333334,0.9256078427038177,0.9949657643452388,0.9904683027076714,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.9475470003576941,0.9970283570749097,0.993220197863724,0.44871058386473384,27.716252370074297,6.724311077009592,0.8512112911462928
2.0,0.25,10.0,6,0.6173333333333333,0.9292257924195304,0.9954542003637452,0.9939124942441081,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.9394250151731603,0.9960706945450889,0.9900514348555396,0.5741128070659445,16.377729902655894,7.163093246073493,0.8508635075744464
2.0,0.25,10.0,7,0.6053333333333333,0.9147548201393689,0.993640840474805,0.9825952252072357,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.9227611017558169,0.9936431376302001,0.9853764921992801,0.5565294415563062,19.911600776260098,6.587807811771253,0.8484952635730445
2.0,0.5,10.0,0,0.6,0.8797990884401355,0.9865343915370902,0.9551132747201263,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.9329481254702764,0.9950703345982432,0.9898184625217529,0.28499965301042507,51.945156840537365,7.895627841018813,0.8522268518518519
2.0,0.5,10.0,1,0.5966666666666667,0.8752573054077042,0.9860227693442187,0.9526133468665422,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.9244487909865371,0.993947577571878,0.9872566299105746,0.4247573461434373,24.422220425059677,7.556535559700818,0.8594948981947457
2.0,0.5,10.0,2,0.6046666666666667,0.8696260261103211,0.9845677285679234,0.9465332448200733,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.9412013321481546,0.9962737960014603,0.9902004326523025,0.42047060751306764,36.39878858264133,7.348350219808669,0.8542052073901507
2.0,0.5,10.0,3,0.5983333333333334,0.9036704050820495,0.990665326592333,0.9681905121835279,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.952090004720377,0.9975510170299956,0.996128593546682,0.40181548755909174,29.272949339218904,7.788657337909552,0.8526501693269687
2.0,0.5,10.0,4,0.5976666666666667,0.8806768904225566,0.987070805120405,0.9572161460302313,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.9306649127382001,0.9949608477860743,0.9912298904862097,0.3291626248685224,37.23581912842246,7.471034043237812,0.8506765470616422
2.0,0.5,10.0,5,0.6033333333333334,0.8860301297971598,0.9881123251759693,0.9596789453446734,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.9475470003576941,0.9970283570749097,0.993220197863724,0.44871058386473384,27.716252370074297,6.724311077009592,0.8512112911462928
2.0,0.5,10.0,6,0.6173333333333333,0.8904358966269265,0.9892061133787043,0.9629910537839276,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.9394250151731603,0.9960706945450889,0.9900514348555396,0.5741128070659445,16.377729902655894,7.163093246073493,0.8508635075744464
2.0,0.5,10.0,7,0.6053333333333333,0.8638145572751804,0.9829834935103916,0.9435960853350198,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.9227611017558169,0.9936431376302001,0.9853764921992801,0.5565294415563062,19.911600776260098,6.587807811771253,0.8484952635730445
2.0,0.75,10.0,0,0.6,0.815039074927923,0.968602687941476,0.9034113938085635,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.9329481254702764,0.9950703345982432,0.9898184625217529,0.28499965301042507,51.945156840537365,7.895627841018813,0.8522268518518519
2.0,0.75,10.0,1,0.5966666666666667,0.810991600744174,0.9674932175955359,0.8968085132161556,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.9244487909865371,0.993947577571878,0.9872566299105746,0.4247573461434373,24.422220425059677,7.556535559700818,0.8594948981947457
2.0,0.75,10.0,2,0.6046666666666667,0.8075242675630477,0.9660667588596428,0.8879272257544361,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.9412013321481546,0.9962737960014603,0.9902004326523025,0.42047060751306764,36.39878858264133,7.348350219808669,0.8542052073901507
2.0,0.75,10.0,3,0.5983333333333334,0.8393895238234662,0.9755752925919289,0.9229312070953273,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.952090004720377,0.9975510170299956,0.996128593546682,0.40181548755909174,29.272949339218904,7.788657337909552,0.8526501693269687
2.0,0.75,10.0,4,0.5976666666666667,0.8175005155112332,0.9695901342504384,0.9056616682713591,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.9306649127382001,0.9949608477860743,0.9912298904862097,0.3291626248685224,37.23581912842246,7.471034043237812,0.8506765470616422
2.0,0.75,10.0,5,0.6033333333333334,0.8225112700172643,0.9711486025448104,0.909692125704057,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.9475470003576941,0.9970283570749097,0.993220197863724,0.44871058386473384,27.716252370074297,6.724311077009592,0.8512112911462928
2.0,0.75,10.0,6,0.6173333333333333,0.822680076930201,0.9712908056350129,0.9079077359832786,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.9394250151731603,0.9960706945450889,0.9900514348555396,0.5741128070659445,16.377729902655894,7.163093246073493,0.8508635075744464
2.0,0.75,10.0,7,0.6053333333333333,0.7989121093760417,0.9630912305967262,0.8868393708443097,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.9227611017558169,0.9936431376302001,0.9853764921992801,0.5565294415563062,19.911600776260098,6.587807811771253,0.8484952635730445
2.0,1.0,10.0,0,0.6,0.765836729590414,0.9524172220945653,0.8453645777524312,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.9329481254702764,0.9950703345982432,0.9898184625217529,0.28499965301042507,51.945156840537365,7.895627841018813,0.8522268518518519
2.0,1.0,10.0,1,0.5966666666666667,0.7610387007160218,0.9496580513065461,0.8339671252921557,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.9244487909865371,0.993947577571878,0.9872566299105746,0.4247573461434373,24.422220425059677,7.556535559700818,0.8594948981947457
2.0,1.0,10.0,2,0.6046666666666667,0.7585587845453088,0.9488891083746782,0.8272028744542833,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.9412013321481546,0.9962737960014603,0.9902004326523025,0.42047060751306764,36.39878858264133,7.348350219808669,0.8542052073901507
2.0,1.0,10.0,3,0.5983333333333334,0.7866066019594966,0.9599441891631952,0.8659761446803206,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.952090004720377,0.9975510170299956,0.996128593546682,0.40181548755909174,29.272949339218904,7.788657337909552,0.8526501693269687
2.0,1.0,10.0,4,0.5976666666666667,0.7684641998961438,0.9534329864617563,0.8462931590233508,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.9306649127382001,0.9949608477860743,0.9912298904862097,0.3291626248685224,37.23581912842246,7.471034043237812,0.8506765470616422
2.0,1.0,10.0,5,0.6033333333333334,0.7724799630703149,0.9548827434653651,0.8518027548366874,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.9475470003576941,0.9970283570749097,0.993220197863724,0.44871058386473384,27.716252370074297,6.724311077009592,0.8512112911462928
2.0,1.0,10.0,6,0.6173333333333333,0.7696090112885265,0.9535850794042091,0.8429113095532972,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.9394250151731603,0.9960706945450889,0.9900514348555396,0.5741128070659445,16.377729902655894,7.163093246073493,0.8508635075744464
2.0,1.0,10.0,7,0.6053333333333333,0.7522485039656621,0.9466290732832089,0.8275731303738281,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.9227611017558169,0.9936431376302001,0.9853764921992801,0.5565294415563062,19.911600776260098,6.587807811771253,0.8484952635730445
2.5,0.0,10.0,0,0.601,0.8937833571868262,0.9890420311339193,0.9967512334766884,0.7602067365835892,0.9458745164699661,0.8786540283926453,0.9096917334991979,0.9911938087959155,0.980139413618062,0.9115800643426011,0.9914897441794329,0.9817760955108088,0.09195823324612017,117.19102723197099,8.302281855729504,0.8894416666550828
2.5,0.0,10.0,1,0.5986666666666667,0.8791539273783111,0.9860349501100709,0.9963849599616202,0.7548760969542557,0.9448158765770974,0.8781613378532487,0.9104575755002206,0.9914852747396455,0.9816631699663745,0.9126649680656904,0.9918990185597301,0.9830530955058432,0.25102930168787135,44.89036698991381,8.723671239629418,0.888101049582313
2.5,0.0,10.0,2,0.6093333333333333,0.8819022758709858,0.9866255059929881,0.9953578317428327,0.7603180194362702,0.9458543516602631,0.8773217160033844,0.9123105628803935,0.9915317584888291,0.9813972934610706,0.90719657301859,0.9906278601093848,0.9786609711798264,0.4428533706723553,19.55356719762023,8.331392221131322,0.8864207511519706
2.5,0.0,10.0,3,0.596,0.8854212265577549,0.9871910453712491,0.994362749450188,0.781130965499501,0.9547921589342745,0.8983880063471038,0.9170634154305959,0.9925404662960589,0.9870531732335425,0.9155927859322497,0.9922316461521681,0.9860722644464642,0.19324242968664543,64.51920917223667,6.524079185957308,0.884385544259124
2.5,0.0,10.0,4,0.5986666666666667,0.8868071489137248,0.9877767879941343,0.9982858615455698,0.7561730585539719,0.9447581031936684,0.8825554442566287,0.9128190122725528,0.9918152300412475,0.9839538109746704,0.9079051500048705,0.9909275495115532,0.9828417318625897,0.2976597713598772,44.78645019695217,8.072248232784093,0.8869636475297634
2.5,0.0,10.0,5,0.6026666666666667,0.8885906709858157,0.9881216343652649,0.9984607662721036,0.7687266426665065,0.9505570056931323,0.887146358180937,0.9250234239592483,0.9939211468188144,0.9860722726697594,0.9174338134542319,0.9927056014744053,0.9841433403278631,0.24251817951387594,44.50227097493026,7.215531492139194,0.8859148564174141
2.5,0.0,10.0,6,0.6173333333333333,0.8664307323987851,0.982966364184181,0.9968719396846247,0.7648501196893461,0.9489023988449701,0.8807371813580318,0.9208998720933268,0.9932364314515911,0.9849060255068298,0.9128985338856727,0.9918883027109351,0.9808032328465319,0.593463885351883,12.784109550942803,7.943103095390399,0.8865578035987087
2.5,0.0,10.0,7,0.6036666666666667,0.8923028275975226,0.9891059462217983,0.9985768307864408,0.7487865461472609,0.9416617705164869,0.8706220068764641,0.9161999937655787,0.992441596278812,0.9821800406522637,0.9035394583475482,0.9901359981878919,0.9780908838376479,0.5169953324967648,17.823161960567255,7.867071078206121,0.8789713269854952
2.5,0.25,10.0,0,0.601,0.930256203556783,0.9955838828216789,0.9893909881959205,0.7602067365835892,0.9458745164699661,0.8786540283926453,0.9096917334991979,0.9911938087959155,0.980139413618062,0.9115800643426011,0.9914897441794329,0.9817760955108088,0.09195823324612017,117.19102723197099,8.302281855729504,0.8894416666550828
2.5,0.25,10.0,1,0.5986666666666667,0.9111022492070696,0.9928834131403824,0.9837051162268432,0.7548760969542557,0.9448158765770974,0.8781613378532487,0.9104575755002206,0.9914852747396455,0.9816631699663745,0.9126649680656904,0.9918990185597301,0.9830530955058432,0.25102930168787135,44.89036698991381,8.723671239629418,0.888101049582313
2.5,0.25,10.0,2,0.6093333333333333,0.9103902173519095,0.9925927536041181,0.9818375262233638,0.7603180194362702,0.9458543516602631,0.8773217160033844,0.9123105628803935,0.9915317584888291,0.9813972934610706,0.90719657301859,0.9906278601093848,0.9786609711798264,0.4428533706723553,19.55356719762023,8.331392221131322,0.8864207511519706
2.5,0.25,10.0,3,0.596,0.9312596182991666,0.9953198488442992,0.9909403466734931,0.781130965499501,0.9547921589342745,0.8983880063471038,0.9170634154305959,0.9925404662960589,0.9870531732335425,0.9155927859322497,0.9922316461521681,0.9860722644464642,0.19324242968664543,64.51920917223667,6.524079185957308,0.884385544259124
2.5,0.25,10.0,4,0.5986666666666667,0.9247386159196037,0.9950388798316122,0.9888015472007584,0.7561730585539719,0.9447581031936684,0.8825554442566287,0.9128190122725528,0.9918152300412475,0.9839538109746704,0.9079051500048705,0.9909275495115532,0.9828417318625897,0.2976597713598772,44.78645019695217,8.072248232784093,0.8869636475297634
2.5,0.25,10.0,5,0.6026666666666667,0.9300594396266184,0.9956136435345705,0.9912093307854509,0.7687266426665065,0.9505570056931323,0.887146358180937,0.9250234239592483,0.9939211468188144,0.9860722726697594,0.9174338134542319,0.9927056014744053,0.9841433403278631,0.24251817951387594,44.50227097493026,7.215531492139194,0.8859148564174141
2.5,0.25,10.0,6,0.6173333333333333,0.9238325805895238,0.9945974714674135,0.9937521881139313,0.7648501196893461,0.9489023988449701,0.8807371813580318,0.9208998720933268,0.9932364314515911,0.9849060255068298,0.9128985338856727,0.9918883027109351,0.9808032328465319,0.593463885351883,12.784109550942803,7.943103095390399,0.8865578035987087
2.5,0.25,10.0,7,0.6036666666666667,0.9170861695853215,0.994177830267555,0.9845962336832085,0.7487865461472609,0.9416617705164869,0.8706220068764641,0.9161999937655787,0.992441596278812,0.9821800406522637,0.9035394583475482,0.9901359981878919,0.9780908838376479,0.5169953324967648,17.823161960567255,7.867071078206121,0.8789713269854952
2.5,0.5,10.0,0,0.601,0.882581702532203,0.9868888568251283,0.9575190972016149,0.7602067365835892,0.9458745164699661,0.8786540283926453,0.9096917334991979,0.9911938087959155,0.980139413618062,0.9115800643426011,0.9914897441794329,0.9817760955108088,0.09195823324612017,117.19102723197099,8.302281855729504,0.8894416666550828
2.5,0.5,10.0,1,0.5986666666666667,0.8685134890477417,0.9837905809900614,0.9451403750262019,0.7548760969542557,0.9448158765770974,0.8781613378532487,0.9104575755002206,0.9914852747396455,0.9816631699663745,0.9126649680656904,0.9918990185597301,0.9830530955058432,0.25102930168787135,44.89036698991381,8.723671239629418,0.888101049582313
2.5,0.5,10.0,2,0.6093333333333333,0.8692867878443864,0.9833954648890078,0.9444856289455195,0.7603180194362702,0.9458543516602631,0.8773217160033844,0.9123105628803935,0.9915317584888291,0.9813972934610706,0.90719657301859,0.9906278601093848,0.9786609711798264,0.4428533706723553,19.55356719762023,8.331392221131322,0.8864207511519706
2.5,0.5,10.0,3,0.596,0.8948549564560595,0.9890356012507372,0.9632182616464131,0.781130965499501,0.9547921589342745,0.8983880063471038,0.9170634154305959,0.9925404662960589,0.9870531732335425,0.9155927859322497,0.9922316461521681,0.9860722644464642,0.19324242968664543,64.51920917223667,6.524079185957308,0.884385544259124
2.5,0.5,10.0,4,0.5986666666666667,0.8793781243977222,0.9864617511108549,0.9554485840632608,0.7561730585539719,0.9447581031936684,0.8825554442566287,0.9128190122725528,0.9918152300412475,0.9839538109746704,0.9079051500048705,0.9909275495115532,0.9828417318625897,0.2976597713598772,44.78645019695217,8.072248232784093,0.8869636475297634
2.5,0.5,10.0,5,0.6026666666666667,0.8829189101742504,0.9870680741974793,0.9572499887281419,0.7687266426665065,0.9505570056931323,0.887146358180937,0.9250234239592483,0.9939211468188144,0.9860722726697594,0.9174338134542319,0.9927056014744053,0.9841433403278631,0.24251817951387594,44.50227097493026,7.215531492139194,0.8859148564174141
2.5,0.5,10.0,6,0.6173333333333333,0.8892962581248229,0.9886476541826,0.9613204852193478,0.7648501196893461,0.9489023988449701,0.8807371813580318,0.9208998720933268,0.9932364314515911,0.9849060255068298,0.9128985338856727,0.9918883027109351,0.9808032328465319,0.593463885351883,12.784109550942803,7.943103095390399,0.8865578035987087
2.5,0.5,10.0,7,0.6036666666666667,0.8627173997489055,0.9827844483510224,0.9435957307155163,0.7487865461472609,0.9416617705164869,0.8706220068764641,0.9161999937655787,0.992441596278812,0.9821800406522637,0.9035394583475482,0.9901359981878919,0.9780908838376479,0.5169953324967648,17.823161960567255,7.867071078206121,0.8789713269854952
2.5,0.75,10.0,0,0.601,0.8120745087872168,0.9665508725750899,0.9015542757248753,0.7602067365835892,0.9458745164699661,0.8786540283926453,0.9096917334991979,0.9911938087959155,0.980139413618062,0.9115800643426011,0.9914897441794329,0.9817760955108088,0.09195823324612017,117.19102723197099,8.302281855729504,0.8894416666550828
2.5,0.75,10.0,1,0.5986666666666667,0.8044702739912728,0.9641698726596624,0.8885863595213778,0.7548760969542557,0.9448158765770974,0.8781613378532487,0.9104575755002206,0.9914852747396455,0.9816631699663745,0.9126649680656904,0.9918990185597301,0.9830530955058432,0.25102930168787135,44.89036698991381,8.723671239629418,0.888101049582313
2.5,0.75,10.0,2,0.6093333333333333,0.8066364372605062,0.9638905762256735,0.8893941273167426,0.7603180194362702,0.9458543516602631,0.8773217160033844,0.9123105628803935,0.9915317584888291,0.9813972934610706,0.90719657301859,0.9906278601093848,0.9786609711798264,0.4428533706723553,19.55356719762023,8.331392221131322,0.8864207511519706
2.5,0.75,10.0,3,0.596,0.8298651701586528,0.9720807060001887,0.9146023932052743,0.781130965499501,0.9547921589342745,0.8983880063471038,0.9170634154305959,0.9925404662960589,0.9870531732335425,0.9155927859322497,0.9922316461521681,0.9860722644464642,0.19324242968664543,64.51920917223667,6.524079185957308,0.884385544259124
2.5,0.75,10.0,4,0.5986666666666667,0.8123403205375702,0.9669278905383076,0.901006847793208,0.7561730585539719,0.9447581031936684,0.8825554442566287,0.9128190122725528,0.9918152300412475,0.9839538109746704,0.9079051500048705,0.9909275495115532,0.9828417318625897,0.2976597713598772,44.78645019695217,8.072248232784093,0.8869636475297634
2.5,0.75,10.0,5,0.6026666666666667,0.8151622235949623,0.9678413960308833,0.903438818169119,0.7687266426665065,0.9505570056931323,0.887146358180937,0.9250234239592483,0.9939211468188144,0.9860722726697594,0.9174338134542319,0.9927056014744053,0.9841433403278631,0.24251817951387594,44.50227097493026,7.215531492139194,0.8859148564174141
2.5,0.75,10.0,6,0.6173333333333333,0.8180019754425915,0.9686460653363428,0.9032314905380444,0.7648501196893461,0.9489023988449701,0.8807371813580318,0.9208998720933268,0.9932364314515911,0.9849060255068298,0.9128985338856727,0.9918883027109351,0.9808032328465319,0.593463885351883,12.784109550942803,7.943103095390399,0.8865578035987087
2.5,0.75,10.0,7,0.6036666666666667,0.7939160615585799,0.9607224049627744,0.8832413043567525,0.7487865461472609,0.9416617705164869,0.8706220068764641,0.9161999937655787,0.992441596278812,0.9821800406522637,0.9035394583475482,0.9901359981878919,0.9780908838376479,0.5169953324967648,17.823161960567255,7.867071078206121,0.8789713269854952
2.5,1.0,10.0,0,0.601,0.7587270305733729,0.9477449925642313,0.8363918332502622,0.7602067365835892,0.9458745164699661,0.8786540283926453,0.9096917334991979,0.9911938087959155,0.980139413618062,0.9115800643426011,0.9914897441794329,0.9817760955108088,0.09195823324612017,117.19102723197099,8.302281855729504,0.8894416666550828
2.5,1.0,10.0,1,0.5986666666666667,0.7559378832107111,0.9465940476628737,0.8285739497670824,0.7548760969542557,0.9448158765770974,0.8781613378532487,0.9104575755002206,0.9914852747396455,0.9816631699663745,0.9126649680656904,0.9918990185597301,0.9830530955058432,0.25102930168787135,44.89036698991381,8.723671239629418,0.888101049582313
2.5,1.0,10.0,2,0.6093333333333333,0.7574133753959038,0.9462678145687802,0.8279404604439303,0.7603180194362702,0.9458543516602631,0.8773217160033844,0.9123105628803935,0.9915317584888291,0.9813972934610706,0.90719657301859,0.9906278601093848,0.9786609711798264,0.4428533706723553,19.55356719762023,8.331392221131322,0.8864207511519706
2.5,1.0,10.0,3,0.596,0.7796190692524475,0.9560969369358396,0.8583660390173299,0.781130965499501,0.9547921589342745,0.8983880063471038,0.9170634154305959,0.9925404662960589,0.9870531732335425,0.9155927859322497,0.9922316461521681,0.9860722644464642,0.19324242968664543,64.51920917223667,6.524079185957308,0.884385544259124
2.5,1.0,10.0,4,0.5986666666666667,0.7603377253132376,0.9489452142502283,0.8363548576170613,0.7561730585539719,0.9447581031936684,0.8825554442566287,0.9128190122725528,0.9918152300412475,0.9839538109746704,0.9079051500048705,0.9909275495115532,0.9828417318625897,0.2976597713598772,44.78645019695217,8.072248232784093,0.8869636475297634
2.5,1.0,10.0,5,0.6026666666666667,0.7629403086350645,0.9501323137643345,0.8411607523072789,0.7687266426665065,0.9505570056931323,0.887146358180937,0.9250234239592483,0.9939211468188144,0.9860722726697594,0.9174338134542319,0.9927056014744053,0.9841433403278631,0.24251817951387594,44.50227097493026,7.215531492139194,0.8859148564174141
2.5,1.0,10.0,6,0.6173333333333333,0.7620401646102808,0.9488876932474625,0.8337597668335587,0.7648501196893461,0.9489023988449701,0.8807371813580318,0.9208998720933268,0.9932364314515911,0.9849060255068298,0.9128985338856727,0.9918883027109351,0.9808032328465319,0.593463885351883,12.784109550942803,7.943103095390399,0.8865578035987087
2.5,1.0,10.0,7,0.6036666666666667,0.7451000562804798,0.9421658495783531,0.8209222221095328,0.7487865461472609,0.9416617705164869,0.8706220068764641,0.9161999937655787,0.992441596278812,0.9821800406522637,0.9035394583475482,0.9901359981878919,0.9780908838376479,0.5169953324967648,17.823161960567255,7.867071078206121,0.8789713269854952
3.0,0.0,10.0,0,0.603,0.8922188269282564,0.9888265488460659,0.9979837959816686,0.7414519719977307,0.9367325700208131,0.8647008216080868,0.8868053627847106,0.9861937790887924,0.9679589706480353,0.8863763659552087,0.9860749002771833,0.968743423314323,0.07382088024899812,139.7427511965969,8.791951403374545,0.9115036813321209
3.0,0.0,10.0,1,0.5963333333333334,0.8769599436426996,0.9856773871338119,0.9980416536413351,0.7308199767075563,0.9329669225930087,0.8583997261535545,0.8732083280382181,0.9831335730526408,0.9607928366379914,0.880906735142946,0.9850238420191508,0.9671123383148954,0.30756392395421506,36.684489214263785,8.74246714910633,0.9151097241191815
3.0,0.0,10.0,2,0.6073333333333333,0.8803185122543016,0.9862902387499944,0.9954445680646528,0.7414656368792716,0.9367643117403853,0.860295564453576,0.8942617582240795,0.9877084632705275,0.9710600977539504,0.8871648907268073,0.9862678637556158,0.9692627774246411,0.27098708972622787,37.56469517754655,8.88942274279326,0.9084356637140103
3.0,0.0,10.0,3,0.5943333333333334,0.8931169086555774,0.9889318208668073,0.9968811282439326,0.7454894206281577,0.9385925576425056,0.8762757868125832,0.8867437674870027,0.9863687892014142,0.9755539934371817,0.8870455955908472,0.9863737818269886,0.9754095612980417,0.05920453805902124,148.86410852973873,7.582770888932861,0.9077130352350857
3.0,0.0,10.0,4,0.5936666666666667,0.8964112674285317,0.9897982084584309,0.9990959747574839,0.7380527681961363,0.9360742157690665,0.8687595196669248,0.901311320130929,0.9896209385327742,0.9785098633185537,0.8992210806818572,0.9891804581001253,0.9785947222707286,0.13245442831341758,84.21310527540257,9.636396346506238,0.906747875095749
3.0,0.0,10.0,5,0.6016666666666667,0.8783386230684638,0.9857670308073401,0.9954473128077658,0.7455467558336333,0.9396464971143258,0.8689783870295196,0.8886794534725371,0.9867587714280831,0.9680614485076889,0.8893319573029699,0.986972581881843,0.9710408827411322,0.07111550362773131,109.66138040983903,7.574981651474434,0.912339735045608
3.0,0.0,10.0,6,0.6143333333333333,0.8769892805878752,0.9854824926593717,0.9969543146487493,0.7456683482085398,0.9397903871428176,0.865653995044991,0.9012676064144141,0.989489710840638,0.9766988285813027,0.8881831337873292,0.9867893622331854,0.9692678247783933,0.49358725346675736,14.425401339357443,7.582980438672176,0.9076132400341219
3.0,0.0,10.0,7,0.6016666666666667,0.8958647374017281,0.9897802275025472,0.9991099979749452,0.7215200190961615,0.9278863843018467,0.8496374967860413,0.8741148530830418,0.9832436798607096,0.9631039177055036,0.8718110557405876,0.9826743171050837,0.9631423453772333,0.410184988323921,30.319504514315046,8.124733086853096,0.9088728427543203
3.0,0.25,10.0,0,0.603,0.9286297597608971,0.9954086171060409,0.9893506825265513,0.7414519719977307,0.9367325700208131,0.8647008216080868,0.8868053627847106,0.9861937790887924,0.9679589706480353,0.8863763659552087,0.9860749002771833,0.968743423314323,0.07382088024899812,139.7427511965969,8.791951403374545,0.9115036813321209
