env_var,mean_all,mean_high,SMD_all_to_high,KS_high_vs_low
l_TOP11,7.037368250414813,7.204982609746955,0.020659226335461363,0.09587044202862613
l_TOP122,267.568153508564,273.90914826931674,0.02064687712074025,0.16620261910562395
l_TOP55,263.24965255164307,269.41708068381024,0.020621223976581275,0.16555986909659953
l_TOP89,0.8069653313668168,0.7412861339813572,-0.019734780385392867,0.06530449596978793
l_CLI36,0.06305203279868665,0.057795872474701686,-0.01973101750651083,0.09137895663234025
l_TOP6,56998.32532680169,58208.24898141767,0.01838486562846515,0.04113998290522197
l_LAC20,0.0026848920610673625,0.0020150278674452623,-0.018379142929858226,0.007270594317951629
l_LAC3,0.03512456653234656,0.03279282579521962,-0.018317773491250217,0.05494367003926448
l_SOL59,13.446963394699184,13.276020114129585,-0.016373720265481992,0.07824887934916192
l_TOP10,19.43836638661364,19.78273064693579,0.016290420271885292,0.08713498132958059
l_TOP115,262.48083661671365,267.39022211018823,0.01590738367596648,0.16621066515157296
l_LAC18,0.009480444573204457,0.008278879982590404,-0.015742944128798123,0.012896905894658084
l_TOP121,295.0621776642349,300.17154680521804,0.01552303128399576,0.15951887338092596
l_TOP54,290.74626669124814,295.68020746436474,0.015357490818509987,0.15849691043579062
l_SOL53,197.1138297031789,197.28020988236432,0.014192505770603376,0.05961752743859218
l_TOP93,98.82331200014046,99.09889618318765,0.013226429289786408,0.15229646929713636
l_TOP18,203.69008928336274,201.97748842382697,-0.013175728777687315,0.051302819131954086
l_TOP13,3266.8365859868136,3088.528030660235,-0.012907548292681493,0.05283583389442292
l_TOP132,1552.5565709684215,1833.1876959413878,0.011085152199244358,0.2297274006376287
l_SOL52,0.007171676016399344,0.006218076964926916,-0.010947526511251726,0.008768658777648763
l_TOP47,40.97792791575584,41.82302454390483,0.010822975297118205,0.11363251750589964
l_TOP15,72639.99069171255,73536.90854765274,0.01080472553717172,0.08847229462791531
l_LAC5,0.004189558148313975,0.0047869863262123245,0.010615643496448685,0.004722892933403666
l_TOP50,35.805376315766374,35.295890609698596,-0.009806921705438029,0.07605637252338843
l_TOP129,6.673743968293257,7.397690536744284,0.009698115914603003,0.17113658470654974
l_TOP131,2.228348095640567,2.4989442740331023,0.009613717279402235,0.11020416360228014
l_TOP134,53501.743536393726,61816.19672844656,0.009301667706353668,0.23568878351917338
l_TOP136,13919.99446376342,16075.513812554256,0.008988026392240347,0.24400488593117176
l_LAC9,0.03646401011351366,0.037766493779696056,0.008876546066283268,0.0072990763904322575
l_TOP9,0.3024309304959309,0.2914173104590572,-0.008504955855915625,0.024059036611060125
l_SOL33,1.1354262687982302,1.1101640612721095,-0.008487126984281916,0.12931898404289333
l_TOP135,6690.5300660117455,7753.605479520752,0.008419353739503784,0.24355098313182044
l_TOP125,29.552253710017293,32.86319389872765,0.008380516002528588,0.18166571368693835
l_TOP108,3616.1317214920946,4294.404773131188,0.008295357416876764,0.23622002254023028
l_TOP127,9.995029345645921,11.227963355774788,0.008208997061383654,0.11397157230111665
l_TOP42,22.773622341032596,23.00511406913061,0.007598556317237178,0.08192810710511272
l_SOL54,199.26063367484,199.21946973269016,-0.007520994811543744,0.004907319468698563
l_LAC17,0.00038313712063349926,0.0004898625367233687,0.006658364166895637,0.0008043429821307235
l_LAC12,0.02073941899971029,0.019951108048311635,-0.006504819199201945,0.005742068830541847
l_TOP130,2.9824862991929373,3.1793806318134994,0.006381387188693668,0.1881245084775756
l_TOP48,74.43713342726961,75.23489202422836,0.005589746907606931,0.11955109705080863
l_TOP126,12.651496864127665,13.497334177612226,0.005231559377358866,0.19768921188042776
l_TOP17,0.2032623104813576,0.23465477010868907,0.005101421929789481,0.0007517704434627515
l_LAC21,0.04010957184369705,0.04086177505349824,0.0048538159006350666,0.00791659530161104
l_SOL55,198.42060831116612,198.45845253104108,0.004633245693949401,0.05972633742009448
l_TOP20,60.541243993784406,60.66749329488714,0.00425159853942623,0.0319923867569088
l_LAC11,0.0017857638248746784,0.0018959897476817434,0.0040038543312768396,0.001732619489066889
l_TOP19,46.73070587233445,46.849583562438795,0.00370613158309436,0.023553039152359623
l_TOP21,36.15819923270738,45.85125675528635,0.0033444570427161096,0.000691868096462156
l_TOP52,10.420928359099968,10.373096499945595,-0.003257434601236017,0.08579025450682815
l_SOL57,10.133942602298367,10.108024131635897,-0.0027946053348131355,0.05504110742316182
l_TOP45,0.2870850781778117,0.3181603859127344,0.0023426331631373576,0.0006446033901288395
l_TOP51,10.976814838420818,11.009686847291237,0.0020249381284247053,0.09157112690549929
l_LAC15,0.0010339838640294277,0.000990593981599023,-0.0019553288526771148,0.001000815331881011
l_TOP133,28.177627362673057,37.21325547374657,0.0017213506306736448,0.04867346200825817
l_LAC8,0.003987261537921287,0.004048783141706866,0.0012956011699718124,0.0009014001554751294
l_TOP124,2.8353908048666017,2.767011000441164,-0.0009594158776032568,0.15819912069414716
l_TOP128,0.7231006062156848,0.7117074991624048,-0.0009294590646767749,0.1894634960976107
l_TOP46,203.31835620286725,202.9867493622526,-0.0008846300642742322,0.09911311133022865
l_TOP14,204387.92873133346,204575.5700675831,0.0008384436783274534,0.0716125204167544
l_TOP41,0.009727233620409632,0.009913798314654287,0.00037876791824689536,0.0006803257412402175
l_LAC14,0.0,0.0,0.0,0.0
l_LAC22,0.0,0.0,0.0,0.0
l_TOP37,0.0,0.0,0.0,0.0
l_TOP25,0.0,0.0,0.0,0.0
l_TOP77,0.0,0.0,0.0,0.0
l_TOP57,0.0,0.0,0.0,0.0
l_TOP81,0.0,0.0,0.0,0.0
l_TOP33,0.0,0.0,0.0,0.0
