build,beta,rho,D,fixed_magnitude,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
A_orig,2.0,0.75,10.0,0.0,0.6029166666666667,0.8168185548616689,0.9691073412519464,0.9026474050846859,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.936385785418777,0.9955682202797312,0.9904102667545082,0.9868950121733083,0.8337609494279712,0.4300698189476911,30.410064670608755,7.31692714206625,0.8524779670148929,0.1516707216886074,3.648491446684462,0.5487904445100341,7.679254258515787
A_orig,2.0,1.0,10.0,0.0,0.6029166666666667,0.766855311878986,0.9524298066941905,0.8426363844957943,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.936385785418777,0.9955682202797312,0.9904102667545082,0.9868950121733083,0.8337609494279712,0.4300698189476911,30.410064670608755,7.31692714206625,0.8524779670148929,0.1516707216886074,3.648491446684462,0.7032798637650233,9.970742276079012
A_orig,2.5,0.0,10.0,0.0,0.6034166666666667,0.8842990208612158,0.9871080331717007,0.9968815216150085,0.7618835231913377,0.9471520227362323,0.8816982599085554,0.9155581986751393,0.9922707141138642,0.9834206500103216,0.9111014183814318,0.9914882151106876,0.9819302019396969,0.988214492353175,0.8290142700076324,0.32871506300192416,45.756270409391774,7.87242230012092,0.885844580772484,0.1335055484734986,4.571487244361249,0.06086826936168303,9.792319924256626
A_orig,2.5,0.25,10.0,0.0,0.6034166666666667,0.9223406367669995,0.9944759654389538,0.9880291596378712,0.7618835231913377,0.9471520227362323,0.8816982599085554,0.9155581986751393,0.9922707141138642,0.9834206500103216,0.9111014183814318,0.9914882151106876,0.9819302019396969,0.988214492353175,0.8290142700076324,0.32871506300192416,45.756270409391774,7.87242230012092,0.885844580772484,0.1335055484734986,4.571487244361249,0.19493738072285588,7.630152894952202
A_orig,2.5,0.5,10.0,0.0,0.6034166666666667,0.8786934535407614,0.9860090539746114,0.953497268943252,0.7618835231913377,0.9471520227362323,0.8816982599085554,0.9155581986751393,0.9922707141138642,0.9834206500103216,0.9111014183814318,0.9914882151106876,0.9819302019396969,0.988214492353175,0.8290142700076324,0.32871506300192416,45.756270409391774,7.87242230012092,0.885844580772484,0.1335055484734986,4.571487244361249,0.36879027871112074,6.352353511985475
A_orig,2.5,0.75,10.0,0.0,0.6034166666666667,0.8115583714164191,0.9663537230411153,0.8981319520781742,0.7618835231913377,0.9471520227362323,0.8816982599085554,0.9155581986751393,0.9922707141138642,0.9834206500103216,0.9111014183814318,0.9914882151106876,0.9819302019396969,0.988214492353175,0.8290142700076324,0.32871506300192416,45.756270409391774,7.87242230012092,0.885844580772484,0.1335055484734986,4.571487244361249,0.5513698351367501,7.705102363165539
A_orig,2.5,1.0,10.0,0.0,0.6034166666666667,0.7602644516589372,0.9483543578215129,0.8354337351682546,0.7618835231913377,0.9471520227362323,0.8816982599085554,0.9155581986751393,0.9922707141138642,0.9834206500103216,0.9111014183814318,0.9914882151106876,0.9819302019396969,0.988214492353175,0.8290142700076324,0.32871506300192416,45.756270409391774,7.87242230012092,0.885844580772484,0.1335055484734986,4.571487244361249,0.7079629385542756,9.977125662534283
A_orig,3.0,0.0,10.0,0.0,0.6015416666666666,0.8862772624959292,0.9875692443780462,0.9973698432650666,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8862551018660692,0.986169638399897,0.9703217344399235,0.9879903418221359,0.8288400841075138,0.2273648257150362,75.18442945713251,8.365712963464118,0.9097919746662747,0.11851488800643167,5.52682549605341,0.06391833806776782,9.786847159219864
A_orig,3.0,0.25,10.0,0.0,0.6015416666666666,0.9221040532578411,0.9944519248254599,0.9874280479538535,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8862551018660692,0.986169638399897,0.9703217344399235,0.9879903418221359,0.8288400841075138,0.2273648257150362,75.18442945713251,8.365712963464118,0.9097919746662747,0.11851488800643167,5.52682549605341,0.19745317820279562,7.611388840670569
A_orig,3.0,0.5,10.0,0.0,0.6015416666666666,0.8742272235766355,0.9847863152392464,0.9502049463735072,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8862551018660692,0.986169638399897,0.9703217344399235,0.9879903418221359,0.8288400841075138,0.2273648257150362,75.18442945713251,8.365712963464118,0.9097919746662747,0.11851488800643167,5.52682549605341,0.37180867237779086,6.322934750202508
